date,year,actual_pm25,predicted_pm25,biomass_burning,calendar_seasonal,external_environmental,meteorology,pm25_persistence,wind_ventilation
2020-02-15,2020,114.89,151.37533308358016,-0.8803001937413782,0.0,-5.906065651551568,0.50361746268758,24.13016678370957,-9.634617658386393
2020-02-16,2020,116.5,127.96962455302773,-0.9553131835055851,0.0,-35.27782055811058,-0.929308689078316,22.87159215051722,-0.9020575076575807
2020-02-17,2020,114.96,137.62627834304118,-0.5424513891092725,0.0,-27.221373613056176,-1.0226293746760657,23.78819684676791,-0.5379964677477611
2020-02-18,2020,141.84,130.41706760977064,0.4178594768307384,0.0,-40.38755824230586,0.45218387491668866,18.15198919618377,8.620060963282375
2020-02-19,2020,200.68,203.61767044914123,-0.09046572203604965,0.0,56.35255484829987,-0.3636772027134641,0.2873072228625613,4.269418961866054
2020-02-20,2020,136.03,130.85216787566566,0.6482171254852915,0.0,-51.99211765309646,0.18474726424147145,35.692648408765685,3.1561403894070734
2020-02-21,2020,213.38,197.59680451742759,0.6443271568680609,0.0,32.329476604712504,0.3015125897297426,18.12465878357799,3.034297041676868
2020-02-22,2020,166.54,183.42454257709701,0.4734612014071833,0.0,23.588434768626026,0.4949174770719566,18.029574186644215,-2.3243773975148256
2020-02-23,2020,135.72,130.89803187405457,0.5250732476530191,0.0,-53.20032311404977,0.9458562364225861,35.839100571340296,3.6257925918261558
2020-02-24,2020,218.86,200.80891294915992,0.32839144316942226,0.0,33.149285886502646,1.416412024743857,19.722723871869434,3.0295673820119906
2020-02-25,2020,188.64,167.15756015189675,0.007482180352944429,0.0,-27.088888368384513,2.4194546602318665,44.19264681584691,4.46433252298693
2020-02-26,2020,166.45,158.94306210570699,0.08121699126914939,0.0,-28.53249255492931,2.3351913922074323,39.689545586477216,2.207068349819647
2020-02-27,2020,222.39,220.3747708123657,0.0987950700601618,0.0,53.66107726891142,1.6824003574463364,17.869890370547875,3.900075404537545
2020-02-28,2020,153.5,163.47839056394693,-0.04486686165983833,0.0,-30.26905713296238,2.092622352638077,45.67696307165369,2.8601967934144423
2020-02-29,2020,206.33,199.83439614119536,0.17142324591913916,0.0,28.06406396136242,0.8526847720230555,24.603710774543472,2.979981046484414
2020-03-01,2020,53.63,100.36649097377209,-1.5127884773876639,0.0,-66.69556802895247,0.1117984929953682,32.387148852344204,-7.0866322060897415
2020-03-02,2020,64.75,78.08606769559074,-1.0629248927841266,0.0,-51.51556098176273,0.02418575083898905,-8.719530849372443,-3.802633672191045
2020-03-03,2020,51.99,73.01122729568395,-0.6376853782541394,0.0,-49.74041970607611,0.2724649531188109,-16.987725760388393,-3.0579391535789573
2020-03-04,2020,58.95,52.35308336623071,-0.30007944249416035,0.0,-52.00140976407971,1.1751264169872535,-39.555769582945146,-0.12731660209998663
2020-03-05,2020,39.73,47.5401955843548,-0.8561481150418859,0.0,-52.683939340812984,0.9053420972909542,-42.23178981415982,-0.7558015837839815
2020-03-06,2020,59.96,54.90236946646864,-0.4427601215126875,0.0,-47.792401586217686,0.6760504827372379,-40.70401174918264,0.002960099781901565
2020-03-07,2020,64.31,54.68168610560829,-0.3711159256473042,0.0,-44.65314975404834,0.6082792790210045,-43.52881272442526,-0.5360471101542902
2020-03-08,2020,45.69,47.25564523347931,-0.7274796011397737,0.0,-53.2523704146184,0.7898721281353461,-41.66973111681594,-1.0471781029443776
2020-03-09,2020,65.38,57.65948126676348,2.485471012149368,0.0,-50.64151157522174,0.8792934781364635,-38.325015598620055,0.09871160945698473
2020-03-10,2020,67.23,52.28347609792894,-0.158675868312167,0.0,-49.863448855511145,1.2560650445195698,-42.57838808879772,0.46539152516768084
2020-03-11,2020,43.71,52.463160682740096,-0.46325773979863705,0.0,-45.85434717592694,0.5992927605347521,-43.71806825870165,-1.2629912442302305
2020-03-12,2020,47.51,50.12686059915429,-0.5384120023960466,0.0,-46.59930141351458,0.5861769990901021,-45.926575162435896,-0.5575601624515698
2020-03-13,2020,41.43,45.81734752899293,0.35249075588627105,0.0,-55.302327765368815,0.9191845792074669,-42.60227684576177,-0.7122555358326328
2020-03-14,2020,38.61,45.24419527212453,-0.20709453363165603,0.0,-51.05489963891144,0.5256063185550054,-47.823098097121694,0.641148882372151
2020-03-15,2020,44.11,44.929212678634414,1.1147608473421804,0.0,-55.88877188432895,0.6463914110591082,-43.93400755301541,-0.17169248328453915
2020-03-16,2020,40.47,44.90676795414941,0.6349483848768611,0.0,-49.973173894412824,0.3611622670663999,-47.342862988059224,-1.9358381561844114
2020-03-17,2020,51.63,48.08684535531935,-0.293806584763166,0.0,-53.083829050265344,1.05878993763606,-42.36240134023432,-0.39443994791633885
2020-03-18,2020,45.6,51.25430642232147,-0.42213668425787476,0.0,-44.36086718863606,0.6674622782476938,-47.27767148494429,-0.515012838951207
2020-03-19,2020,46.82,47.379174052273804,-0.3556354214671112,0.0,-53.45670811996713,1.065339154207735,-42.55590400717638,-0.4804498941854854
2020-03-20,2020,61.67,54.057913613914,1.5155822399513421,0.0,-51.250781150972514,0.880209916733319,-39.855099278042196,-0.3945304546183596
2020-03-21,2020,62.08,55.26972374734509,0.1704012977837035,0.0,-45.80157861614515,0.8254618049437371,-43.10625124367767,0.019158163577956
2020-03-22,2020,37.78,48.48856404268781,-0.5115454654308624,0.0,-49.044437388808845,0.8476206311930529,-44.27065303207722,-1.6949530430509148
2020-03-23,2020,52.15,52.32878263270644,-0.17947936854260432,0.0,-51.631146137444304,0.9001577558947838,-39.51858121878157,-0.40470073928223405
2020-03-24,2020,53.69,52.265402362384194,-0.20847532450123785,0.0,-47.30017734408706,0.7597112494241132,-43.16363363466121,-0.9845549246526792
2020-03-25,2020,47.55,52.78410387601268,1.4339216412489266,0.0,-47.785859169862846,0.7066564883371357,-43.27791203354507,-1.4552353910276512
2020-03-26,2020,61.45,59.28818563600434,0.7715316471306998,0.0,-45.04011886476023,0.9732016038823154,-41.100291523481786,0.5213304323709659
2020-03-27,2020,56.92,53.38618685416112,-0.30156985523303087,0.0,-50.25045997803204,1.0682198548119144,-40.04322591958992,-0.24930958865850292
2020-03-28,2020,66.43,59.92767366224952,0.41928135648301,0.0,-43.28154849183122,0.9385536662009932,-42.626165138263815,1.315019928797824
2020-03-29,2020,50.22,61.768955253899485,0.8421096285416616,0.0,-42.181319944409445,0.7067394117480803,-40.64074666134574,-0.12035952149781463
2020-03-30,2020,57.05,54.55641167878921,0.23030873761433757,0.0,-51.2786205604234,1.261663030968682,-38.96014071081056,0.14066884057767837
2020-03-31,2020,68.6,60.04922184130418,0.7072255305969515,0.0,-49.3756487981386,1.4985852703752873,-37.778553235377956,1.835080732985845
2020-04-01,2020,71.45,64.933551062518,-0.2883973452391628,0.0,-45.71816440022932,1.3931870237124366,-32.32390404837067,-1.2917025082176212
2020-04-02,2020,69.98,61.88535820840438,2.014437852962377,0.0,-52.69848655942624,0.9444522984237123,-30.460926044031716,-1.076651680386205
2020-04-03,2020,56.01,57.41791122739924,1.552791567920371,0.0,-54.35279913590441,0.8397478459160387,-31.78549865650396,-1.998862734891313
2020-04-04,2020,70.63,67.50138871184498,1.8478936609789343,0.0,-40.07465993297622,1.1045312562009333,-39.99503623936187,1.456127626140661
2020-04-05,2020,46.42,53.38290990329509,0.7591180596093604,0.0,-55.11136226768013,0.6008689281236874,-33.723010974379605,-2.305236183240538
2020-04-06,2020,53.96,56.8308114508112,1.7308058144522735,0.0,-50.35435526080076,0.6966283049394264,-38.00378162197612,-0.4010181266658692
2020-04-07,2020,65.17,64.61631682403025,2.3548135856776007,0.0,-42.271821729935525,0.8235424082544467,-40.45736084382382,1.0046110629948684
2020-04-08,2020,65.27,61.86780659677493,1.5435423007234916,0.0,-45.167255619365804,0.8738620777052686,-39.22343942367529,0.6785649205250207
2020-04-09,2020,64.83,58.85425947000963,1.646002056287326,0.0,-49.28769352033006,0.6671193644233339,-38.05591385938635,0.7222130881529627
2020-04-10,2020,57.32,52.373887775929546,1.9809629358687908,0.0,-53.57906110326849,0.44403718809540077,-39.27427505208789,-0.3603085335408389
2020-04-11,2020,49.09,51.49880387666769,1.1671626122595729,0.0,-49.91372607284885,0.3161959172601194,-42.22582832316634,-1.0075325976989764
2020-04-12,2020,46.04,48.209018912634626,1.333080903108992,0.0,-53.96596263629113,-0.01777919703036543,-40.83861251820132,-1.4642399798139556
2020-04-13,2020,61.36,59.287441340479866,2.0288933650982965,0.0,-45.68311885686205,0.26099155956640796,-40.34677326999866,-0.1350837981864867
2020-04-14,2020,36.49,47.0256093176794,0.7443566673565971,0.0,-51.287161891324736,-0.7941375461565895,-41.65485582889378,-3.1451244241649077
2020-04-15,2020,70.33,60.38643400803302,1.0171362514337536,0.0,-44.93934252960248,-0.01253733737794787,-38.69715957448498,-0.1441951427978638
2020-04-16,2020,55.38,56.38444432617919,1.3689240468441275,0.0,-52.481780301048204,-0.5875044642842705,-33.12343472301232,-1.9542925731829164
2020-04-17,2020,41.66,55.88404910125841,0.5361907607133662,0.0,-41.79490339243817,-0.7270997621715868,-43.55400476644256,-1.7386660792652964
2020-04-18,2020,52.83,55.067128793209015,0.6984040014009071,0.0,-47.333516658429986,-0.42841404699485786,-40.16563652817438,-0.8662403154551556
2020-04-19,2020,49.31,50.438585353249366,1.0762357982248363,0.0,-50.73190293377247,-0.5544925110475413,-40.191637725371464,-2.3221496156467465
2020-04-20,2020,61.87,57.86629270787713,1.2844651053333807,0.0,-46.052551608509035,0.0737331953225768,-40.2233967307531,-0.3784895943791313
2020-04-21,2020,54.84,53.55788295063151,1.1334471014426124,0.0,-51.06463025118118,0.15371516951788322,-39.058433122852804,-0.7687482871579381
2020-04-22,2020,57.81,54.56559104309095,1.2151077092976574,0.0,-50.44872148410943,0.3860408840993873,-38.91692477481181,-0.8324436322473525
2020-04-23,2020,46.83,81.72751971350743,0.43901414909676945,0.0,-22.620810784228514,0.14501375701786673,-37.128929923062806,-2.269299826178141
2020-04-24,2020,51.03,49.38646872051516,1.0742972016810308,0.0,-51.54632822786182,-0.33680332407838554,-40.40595625737421,-2.5612730127140275
2020-04-25,2020,45.35,49.79171475692296,0.8333116368616034,0.0,-50.5192149754435,-0.5518665117929973,-40.879411318158745,-2.2536364154062025
2020-04-26,2020,40.93,45.307897855494545,1.037747115082496,0.0,-52.35922039789448,-0.7829828545473284,-42.51545098980176,-3.234727358207052
2020-04-27,2020,37.21,46.40962525715025,0.7429955875762176,0.0,-52.89109924401856,-0.1729603359711972,-42.10314523974436,-2.3286978515544736
2020-04-28,2020,42.99,48.69866281470301,0.869152428106619,0.0,-49.414334696914096,0.36468587607014774,-43.65841996106309,-2.6249531723592727
2020-04-29,2020,50.16,51.307915032553495,1.1830965302560754,0.0,-49.95268981326612,0.2083597797747196,-42.051142767217605,-1.2422410378561684
2020-04-30,2020,44.03,48.99380338317502,0.6077662104602419,0.0,-47.51663127333283,-0.009301985428255544,-44.779119382968865,-2.4714425264177255
2020-05-01,2020,66.22,59.31883546999646,0.9550711834913568,0.0,-42.67910759493904,0.41392498595811167,-42.3085966749807,-0.22498877039588078
2020-05-02,2020,47.13,53.06882202385089,0.3979780675456742,0.0,-46.44004812202574,-0.37839903181539347,-41.32846143108068,-2.344779799635497
2020-05-03,2020,65.08,55.70206642513,1.5212415930521448,0.0,-49.9253713149276,-0.13071289016041493,-37.858298454485585,-1.0673248492110627
2020-05-04,2020,52.32,53.60183289858903,0.6545533794761407,0.0,-47.04751794082353,0.2006113112850746,-41.48192743620947,-1.8864187560014307
2020-05-05,2020,67.17,62.36224249733969,2.37209573035011,0.0,-42.48757368131715,0.5796038254982153,-41.33277869845864,0.06836298040448802
2020-05-06,2020,44.06,49.02690689555518,0.7171103700065923,0.0,-53.14424249516761,-0.1597942347017375,-38.56850016846082,-2.9801989169839502
2020-05-07,2020,51.09,51.86217660805967,1.0289615948359354,0.0,-51.13854892914507,-0.2202663972124745,-39.32665612011663,-1.6438458811644712
2020-05-08,2020,39.24,45.46428591945301,1.2099080817692398,0.0,-54.35389078770274,-0.4919545410975824,-41.53340584772811,-2.5289033266503913
2020-05-09,2020,64.28,56.67847398782757,1.4649320138915738,0.0,-45.249258675504414,0.04539911442950716,-42.78464206229409,0.039511256442289186
2020-05-10,2020,49.45,51.43334322947943,1.046557367402941,0.0,-48.65054656650595,-0.4455902694637642,-42.6723020667098,-1.0073075761065595
2020-05-11,2020,56.38,56.42742382483934,0.7727553564256118,0.0,-42.482257269725956,-0.2251325624550642,-43.53950552596327,-1.2609685143048264
2020-05-12,2020,58.73,55.8062908554073,1.4196080755214229,0.0,-48.87716559921321,-0.19874385777279188,-39.44692495503962,-0.25301514895107863
2020-05-13,2020,37.22,50.14894830319183,0.8816815085120638,0.0,-50.22453473706729,-0.5024592690400982,-41.40440228585755,-1.7638692542179935
2020-05-14,2020,65.07,59.87846707938101,1.1651120622207298,0.0,-42.56854815209228,0.13368140621254535,-41.37817811090888,-0.6361324669137534
2020-05-15,2020,54.36,56.01679775047916,2.1615728498012428,0.0,-50.07361671413907,-0.3688036223939747,-38.89568811233231,0.030801008680543453
2020-05-16,2020,68.08,59.901861799273,2.3045256521567805,0.0,-49.30982783963294,-0.18173613365571403,-37.150556957608664,1.0769247371509736
2020-05-17,2020,45.34,51.73115289189951,0.9474144714483663,0.0,-53.50424310365726,-0.6648185942454066,-36.24929020316324,-1.9604420193457226
2020-05-18,2020,36.94,48.60776306535176,1.1215598374299083,0.0,-52.20385534881654,-0.784401519713878,-40.16154047634379,-2.526531768066728
2020-05-19,2020,67.37,57.443878680837706,1.4635689304367734,0.0,-49.783561720338604,-0.09869690850797629,-37.39445933405201,0.09449537243681151
2020-05-20,2020,64.44,58.276480125335794,2.4131968318957755,0.0,-51.159204954625594,-0.33660232274503665,-35.66421556477876,-0.13922620527340035
2020-05-21,2020,58.55,59.998252075912816,2.2103515588276204,0.0,-42.878213748176634,-0.32820165421864905,-41.59227380670403,-0.5759426146783502
2020-05-22,2020,44.09,50.162523089861494,0.9655198198477952,0.0,-50.8375509761803,-0.6924267613693764,-39.73487648419432,-2.7006748491049017
2020-05-23,2020,64.29,58.584861447153116,0.947174422493702,0.0,-45.43881827860702,-0.14831587292948412,-39.37069228866588,-0.5670188760006938
2020-05-24,2020,69.85,59.484468278516154,2.5194907968544014,0.0,-48.00373087734273,-0.2823637475293322,-38.543730505902026,0.632270271573212
2020-05-25,2020,54.9,55.13282651109058,2.2362900359021687,0.0,-53.934696168238446,-0.7437607792011677,-33.42236377834486,-2.1651751398897616
2020-05-26,2020,45.77,51.53508523162226,2.0644637110871153,0.0,-50.861515809683745,-1.0850861987577547,-40.27612538934973,-1.469183422535881
2020-05-27,2020,44.96,49.52823909703995,1.608188738835244,0.0,-52.324799266037154,-0.9212275756443784,-40.45807078640979,-1.5383843545664755
2020-05-28,2020,58.95,54.31126189441694,0.6756632910278542,0.0,-43.774397595082604,-0.8488841386164325,-42.82592092790429,-2.077731075870102
2020-05-29,2020,39.61,49.84699821332411,0.33841500639193456,0.0,-45.51573123474983,-1.0990891844669899,-43.97883009804195,-3.0602986166716946
2020-05-30,2020,52.41,52.20387181994985,1.2527013775490974,0.0,-50.554093088555156,-0.5865963244560338,-39.12486605231912,-1.9458064331314944
2020-05-31,2020,54.42,55.44316349897096,0.7579753028049846,0.0,-44.92075864689285,-0.12211395340014905,-42.476482898145534,-0.9579886462576557
2020-06-01,2020,66.64,55.238219485846706,1.749490945251105,0.0,-51.0806394358797,0.6011269208519915,-38.79116748106112,-0.40312380417795063
2020-06-02,2020,94.6,89.25386389998656,0.6046466092042218,0.0,-16.399794817834525,0.2828955534590073,-36.15371362862552,-2.2427021570791155
2020-06-03,2020,112.67,99.39353937291244,0.350023986849217,0.0,-40.389048454309574,0.23737562805276252,-2.1259968318732985,-1.841347296669448
2020-06-04,2020,96.32,97.9961274146769,-0.28212577874046507,0.0,-32.18993799086253,-0.2531082677119082,-8.544335179053022,-3.8968977098177606
2020-06-05,2020,111.55,95.88664675814636,-0.1785537592673992,0.0,-42.39341021579351,-0.18618749562497597,-1.0294445036305273,-3.4882896083999597
2020-06-06,2020,86.96,93.55124093931097,-0.06207335377081017,0.0,-42.39513935100944,-0.4672718509982222,-2.6484463719625686,-4.038360473810462
2020-06-07,2020,65.89,92.2381606150771,-0.4383466299083051,0.0,-37.62554103795375,-0.7885572734927,-6.717076193737862,-5.3548505906932276
2020-06-08,2020,112.55,94.98494710071184,-0.08664783542020124,0.0,-40.38855982961373,-0.14014198623934668,-6.704373620384426,-0.8578619684934979
2020-06-09,2020,112.47,128.28235111020996,-0.34241528424745304,0.0,8.799090486172329,-1.0702236132583964,-13.58342546191352,-8.683207357405392
2020-06-10,2020,107.74,101.97621589641616,0.13872373049360354,0.0,-36.449002716550424,-0.37138299846751904,-2.1028759415299287,-2.4017785183919274
2020-06-11,2020,87.03,99.3860066969407,-0.7822151793837252,0.0,-31.276094959249544,-0.6271794488223468,-5.7547352738669035,-5.336300782599489
2020-06-12,2020,122.44,115.86198451373059,-0.7378934417821967,0.0,-21.33171685598637,-0.47133109179985233,-1.3278120865700411,-3.4317943509935467
2020-06-13,2020,105.44,104.12412004642388,-0.5689285017141185,0.0,-29.57924983973965,-0.6339949931328889,-4.225466337185257,-4.030772622666929
2020-06-14,2020,67.21,73.9381547612198,-0.45718053811525056,0.0,-56.22626056672561,-1.0105466413831714,-6.936758630941576,-4.593631202476714
2020-06-15,2020,69.52,80.09616477608076,-0.11175510668863536,0.0,-50.50972223134132,-1.191529692627471,-8.790003817978041,-2.4633567161463428
2020-06-16,2020,99.23,111.18062343540205,-0.9355063025466623,0.0,-22.157162217948716,-1.2213817112843257,-3.6916687981994416,-3.976189875481497
2020-06-17,2020,77.95,86.99205338749579,0.33404186080328935,0.0,-48.351493510677415,-1.226581949379528,-3.5667317085988963,-3.3597136455141174
2020-06-18,2020,119.85,113.6530437352135,-0.4003226633672188,0.0,-23.440208789103853,-1.0676771757382963,-0.9389793149837051,-3.6623006624560634
2020-06-19,2020,105.9,89.95265963804293,0.3197693749923466,0.0,-47.53860980642775,-0.7577061102442374,-1.901297970769539,-3.332028190370374
2020-06-20,2020,66.79,74.41740435898119,-0.303463206624187,0.0,-55.01206834501992,-1.1740263741207857,-7.195417383538947,-5.060152672577515
2020-06-21,2020,113.05,109.30797208188582,-0.332538307610016,0.0,-20.808905062620404,-0.9993465730499848,-7.6346403018833815,-4.07913001381302
2020-06-22,2020,115.07,98.80973745064988,-0.020485937163201334,0.0,-43.02123152919625,-0.7399592441749154,1.3585294967818262,-1.9296476764602026
2020-06-23,2020,81.26,97.02219608883321,-0.41645475893294887,0.0,-40.414572060299164,-0.7614858681718033,-1.607503997809427,-2.9403195668163016
2020-06-24,2020,129.16,116.48000489211265,-0.19887304541721895,0.0,-23.05317632498446,0.24385338464888467,-0.9407158478652522,-2.733615615131879
2020-06-25,2020,69.15,83.86089949142841,0.05024799520800699,0.0,-49.69305586312575,-0.5001538685462831,-4.5179798649150165,-4.640691248055026
2020-06-26,2020,110.65,102.711140729676,0.5156972437900855,0.0,-38.68131449254631,0.10344245712860697,0.48107535288351677,-2.8702921724427175
2020-06-27,2020,95.17,96.29878195823676,-0.18484985068863102,0.0,-42.27059213933815,0.1405005473143133,-0.3928093837404467,-4.155999556173045
2020-06-28,2020,82.39,86.34937160966507,0.4745862719177213,0.0,-47.79389815790581,-0.4343763841432856,-3.9548278984592153,-5.104644562606974
2020-06-29,2020,92.26,100.4101323968841,-0.5261601717797777,0.0,-31.678715728310895,-0.5002471341427648,-4.7978645799167134,-5.249412329828345
2020-06-30,2020,87.19,86.61924647849226,0.009868340118867766,0.0,-47.669653336097156,-0.80248771000958,-3.23711105681139,-4.84390209957121
2020-07-01,2020,57.45,92.69166304627763,-0.3026546119101947,0.0,-39.20796442614419,-0.9955688937178233,-4.008393150042691,-5.9562882127700005
2020-07-02,2020,40.31,61.375170400248365,-0.5133451171466941,0.0,-55.06845875356346,-0.602163014974211,-22.121502718041718,-3.481892336887635
2020-07-03,2020,66.57,55.902383496575915,0.21606030527636116,0.0,-50.25782344843272,0.3369895248904076,-38.48576085223866,0.9303856262179088
2020-07-04,2020,60.56,60.12695164536984,0.40991261454887895,0.0,-43.00394601928213,-0.45818583155258213,-38.563387080377,-1.41997437882989
2020-07-05,2020,53.26,53.3427667434649,0.6961278173563439,0.0,-47.462852038215644,-0.42008617236452317,-41.60166010861728,-1.0312950955563012
2020-07-06,2020,43.1,47.28560213356787,-0.5508976854512286,0.0,-52.827794256189975,-0.03991255031625779,-40.95003700820326,-1.5082887071337896
2020-07-07,2020,60.02,50.782471062389575,-0.3059761289658838,0.0,-51.88546072305886,0.12294358843735245,-40.27905592035992,-0.032512094525416924
2020-07-08,2020,26.04,38.51487733212357,-0.7477397622605637,0.0,-56.469688636142564,-0.3471899631541503,-47.13868916052606,0.05565251334426248
2020-07-09,2020,47.52,41.6202407144434,-0.44442101797557404,0.0,-56.205644626302615,-0.15065380670555,-44.41101239618125,-0.3305597792539558
2020-07-10,2020,27.53,42.378510743529475,-0.5337752093395643,0.0,-47.37084386419255,-0.5317255508802398,-48.83145853292252,-3.5162184399984953
2020-07-11,2020,50.76,49.93762165706945,-0.7131394971525182,0.0,-47.83656372626021,-0.0923500700629582,-44.89972907381952,0.31687168350224604
