date,year,actual_pm25,predicted_pm25,base_value,pm25_lag_1d,pm25_lag_2d,pm25_lag_3d,pm25_lag_7d,pm25_roll_mean_3d,pm25_roll_mean_7d,pm25_roll_mean_14d,pm25_roll_std_7d,pm25_roll_max_7d,pm25_roll_min_7d,temperature_c_lag_1d,temperature_c_roll_mean_3d,temperature_c_roll_min_3d,humidity_pct_lag_1d,humidity_pct_roll_mean_3d,humidity_pct_roll_max_7d,wind_speed_kmh_lag_1d,wind_speed_kmh_roll_mean_3d,wind_u_component_1d,wind_v_component_1d,is_stubble_season,fire_hotspot_count_lag_1d,fire_hotspot_count_roll_mean_3d,fire_hotspot_count_roll_mean_7d,upwind_stubble_quadrant_1d,rainfall_1d,rainfall_3d,rain_event_1d,washout_index_3d,pblh_1d,pblh_min_1d,pblh_roll_mean_3d,ventilation_index_1d,aod_550_1d,festival_window
2020-01-11,2020,335.83,302.56265120373683,143.16253234086244,10.457530211161304,0.41626649204162813,0.5421156486719293,0.07684781585672237,22.990001454218124,4.27746001413802,3.566637459671482,0.5519502581564519,4.648892971320809,8.235769056659365,-0.18895574513110472,-0.22447923888810706,0.14896489766122986,0.0558869793809318,1.1095016687017312,0.5196760173829968,0.22323508116169438,-0.326860016342106,-0.1180581200213104,1.1176441515193283,-0.001623717098529199,-0.12728992865817876,0.015976333177944852,-0.14768408996781116,-0.023663568172954,0.04504492066994119,-0.005259110614269346,0.027607319256155435,0.05088647157012344,2.1886640102268817,1.144374255653268,3.921806218344085,0.10155297638541137,94.1296997147818,0.0
2020-01-12,2020,331.67,325.5176542121624,143.16253234086244,10.629670493315725,0.8546158709308939,-0.043657059461518204,0.12273037063716537,24.135084181591065,4.520528098747812,3.8938893261836744,0.1909119289640916,4.792771510955851,8.889621209121367,-0.1960549464122739,-0.3238161553831221,-0.08738976777432907,0.07846076729491688,0.2598860642397454,0.5042569667814738,-0.1435108779406412,0.13413837263478884,0.0008709532284884749,0.41034641221730167,0.0004910791346679753,0.3825594981598466,0.021459923231696983,-0.4071580968156027,0.049076322472579995,0.001482278423953402,0.053650569192624044,-0.001057942009256185,0.12673011218514513,2.3497363238596405,1.3547699904434372,3.572953067675879,-0.03780937531151154,116.26488440078516,0.0
2020-01-13,2020,228.61,265.61167635217447,143.16253234086244,9.741107680413533,0.6693244997217258,-0.13356471628026959,-0.18332524707691028,21.015222013147817,3.258744908747768,2.4831077457317354,-0.6293728856809321,3.7780220044023918,7.521269931531433,-0.33909819469537034,-0.463434136888037,0.08259908915538337,-0.05385687085149813,0.1634235034584511,0.21615170477703527,-0.5285093821127707,-0.14498015873402678,-0.49655530139022075,-1.6466459901330681,-0.012111628197518251,-0.026409265138331063,-0.3987918810451615,-0.17965978594527937,-0.16306335186069096,-0.0018508476831271337,-0.06524780718475463,-0.002242678632574712,-0.09827431041601557,1.2728264464432324,0.6459995011360369,3.585917011146219,-0.4236731314216434,74.00609554286817,0.0
2020-01-14,2020,369.9,364.53692745965833,143.16253234086244,10.701737328703922,0.7037702976220717,-0.009808594079888084,-0.13142166896200988,25.900487377554214,5.335311216723971,4.173710532594112,0.08384820902146331,5.606765787048522,9.9438659995086,0.15505036906822928,0.15473132135492992,0.12483062627414895,0.12629385886911804,0.4531571811761165,0.04548062095813223,-0.5617344634248163,0.6965184303814922,0.3572521269568104,0.3101699082132361,0.0004439733791231147,0.01552601164857086,0.0018866224810651648,-0.01884171722409014,0.09317880931015231,0.001629269050517338,0.1316208394355379,-0.0010663587792121543,0.11211011675737104,0.8095701175631504,1.2744536676191784,3.2233552441271422,0.07671167372760945,151.48380038413669,0.0
2020-01-15,2020,248.59,226.59973370819407,143.16253234086244,8.49399975344497,0.6330719562646384,0.4405331335542788,-0.22968299722043706,20.73216782455976,4.15991850962804,2.6712030426148887,0.48913630728957946,4.047040743418059,7.631771322845084,0.187372177806381,0.062065439140972026,0.2008471254865918,0.03803073560130101,0.36099493421395307,0.7777776831914822,0.2078080238018587,0.316742026626707,0.4951288196528828,0.20551233291405452,0.00632072919232529,0.022946773959269477,-0.18638640964337744,0.04421427958919969,0.07213467824770645,-0.012088527388999501,0.22689429483945778,-0.012360942606437829,0.171992922022603,1.8837057780668554,1.413071471018437,3.815595877507419,0.3171934555006924,23.752528092191223,0.0
2020-01-16,2020,279.82,260.5675409005299,143.16253234086244,9.98705547304392,3.1899539741998795,0.7260094832166141,0.3887891725058846,21.68981132829219,4.472630063843813,3.1579352877554645,0.07999816972129134,4.398871900206945,8.685012103590859,0.013870248233664924,0.1880832411899808,0.109523647500539,0.36186330750950385,0.6234402848050848,0.636287977236154,0.05708799946812598,0.07882772988047988,0.2335304203945546,0.15821394879754583,0.0003842531058700228,-0.0917363939442661,0.19817962587412963,-0.15885849986962716,0.19788623030728877,-0.003151315411751547,0.16660861347932138,-0.0009675491488232373,0.11515440128982256,1.3632274414080503,0.5801580656740005,3.807315531757942,0.10331464043661566,51.890697753316076,0.0
2020-01-17,2020,333.87,324.5030269321782,143.16253234086244,10.6910835758468,0.397024296131002,0.4624829014245813,0.2671536151234524,23.69495603521251,4.5159471120080505,3.7344705548989894,0.10781401948061044,4.9536566329194205,8.731595133411007,-0.07284697147272762,-0.14415163236746667,0.16200417650345664,0.14070230571006567,0.6176475997746823,0.5012329999526576,0.04211351696763532,0.15498287146598497,0.6227291023405549,0.03259331890626973,0.00038425310587002237,-0.22617338999824335,-0.09867661770568142,-0.4628223882232743,0.036140671306148606,0.002030281291031108,0.11361802795711969,-0.0014430894280874403,0.08501923403136118,1.9787130352341684,1.3301368807958367,3.3731393127004132,-0.08524350271994151,115.68248071873231,0.0
2020-01-18,2020,378.5,371.1717445461634,143.16253234086244,11.478659156015773,0.8029507552637685,0.8133484069876292,0.147360608832662,26.42142415828555,4.990577237781979,4.107462931846703,0.09987918567400128,5.292432344659025,10.022348562825185,0.10628881105414219,0.17668283074362523,0.23005390421211652,0.35664321582704606,0.6363039120358176,0.16794978802204721,0.4072265298888058,1.3613579684302284,0.4254116877065996,0.4457824407833794,0.0004453811980951305,-0.04560472709805626,0.020561305961576983,-0.0402594383105077,0.2269381394318226,0.0019547637449261746,0.1439101879685187,-0.0016086637482432995,0.10404607086952396,1.4299100001063245,1.234884557491465,3.4231113109857603,0.06976816699486896,152.95101071282855,0.0
2020-01-19,2020,190.64,189.39577793092897,143.16253234086244,14.483138049164753,0.7752772114637037,0.4846249484464605,0.30595447197840053,30.15357935593642,4.000542585530275,3.1084902442055626,0.10208809070888349,6.717022884076371,7.139736968204488,0.1145606619708992,0.3230264240949266,0.1700190741696051,0.21227990325735832,0.4988331217781504,0.2809174030408814,0.4605876589541282,1.4098984823677052,-0.09724858568208776,0.25035529594370015,0.010089265399820021,-0.012243363586198555,-0.02842578683356228,-0.1606674295481969,-0.01694689550775054,0.0027387021112576897,0.20381534808890936,-0.0010874750471384599,0.1953415894550479,1.651610171474038,1.2431013466578131,7.346269147817462,0.3461362729043762,-35.44016955293014,0.0
2020-01-20,2020,285.63,274.8410791139376,143.16253234086244,9.237464843411658,4.829997579187678,0.2277587945027642,0.38869849172303805,22.419631967770258,4.656637374612968,4.324699114580559,0.06146222721213439,4.518580444136648,8.640780569124473,0.13456766832580258,0.15158150982153307,0.06837186307379589,0.440013025023183,0.6312501671374761,0.4164684884934548,0.04829960448860441,0.5028089949756764,0.38368192993347566,0.5338504926751694,0.0010237978379286927,-0.04571367308360931,0.364941841889796,-0.4418970709890513,0.10880973878892278,-0.003917264473682025,0.17086316499130927,-0.004201937024198551,0.09945730506508291,0.9804225606290716,0.8570866158286204,3.538397657180973,0.05879815697351783,63.377870729249686,0.0
2020-01-21,2020,216.31,244.79875134884358,143.16253234086244,9.089727321423068,-2.164318364461815,-0.0348025034175549,-0.03511012590147574,20.882087414210446,4.095353625801575,3.482258381290811,-0.12942361028005522,3.9641319795194434,6.8679134140290055,0.021046301206663818,-0.06134837719510043,0.037554953465040494,0.3840875404860514,0.5954668914894151,0.3091856282615722,-0.29727528064765696,0.24598979617837993,-0.8855614257094283,-0.8951678940285254,0.0009267933691392172,0.01099460545290994,-0.4798896114065252,-0.4327056839327082,-0.18980772542100463,-0.00856892922140056,0.0985255971115776,-0.027257750631881628,0.0404621837809518,1.2075271500720597,0.43916547104309933,3.5711369879968786,-0.07997630408597108,52.01389055813404,0.0
2020-01-22,2020,271.73,284.0698267763652,143.16253234086244,9.404727771831425,0.7073985387407663,0.35480131008116716,0.09393100870389742,21.75106626010201,3.3480539688507425,3.7816544328220543,-0.27695843627148575,4.117412342134666,7.989537776970751,0.0365436248938931,-0.10046112995551762,0.06603670747418097,0.27526954818820876,1.0808642397294026,0.33640848287934805,-0.29204193760293695,0.40383391838648636,0.0509057575798943,0.6644204247770692,-0.002413719253060458,-0.15177996360447485,0.15431883908284866,-0.3418474134650931,-0.12378769073746965,-0.0009311131564992049,0.18658593439155774,-0.0027031085833065793,0.10480227614187895,1.3953206288942042,0.9355395555331207,3.385602113739416,-0.11392459417637071,81.68910808037951,0.0
2020-01-23,2020,347.3,356.3683647024804,143.16253234086244,10.802347754864611,0.27334503624433165,0.10224047403856895,-0.3360185513274067,25.571822872142647,5.062596376807084,3.813352703890123,0.02174448074609207,4.911832863254834,9.523150123722054,0.1797005815675258,0.18872407113247264,0.17790800428280074,0.12873191129744638,0.575821496737957,0.11732868733256473,-0.611531799519642,0.890928471638723,-0.5581373522379663,0.0992230070723957,0.00022953988761933693,-0.026915382577460158,0.041210105894893705,-0.08906083567432517,-0.2888637805844387,0.0015279871810903142,0.14423272640696205,-0.0015503824709093914,0.07562078415131261,0.8643368377958257,0.908350066157667,2.942152797552313,-0.4062973703637478,148.10574805457406,0.0
2020-01-24,2020,299.61,287.7909292794465,143.16253234086244,9.665807605809814,0.44282393012677135,0.6997846212998793,0.19256025338601487,21.46901885130433,4.110026859780952,3.628392356549109,-0.1307220759278295,4.019617435765678,7.866070780682352,0.18235811770953836,0.02177366041777462,0.03450956338387344,-0.46849984035781367,0.5981835936249087,0.4202899272524606,0.49364823189942325,-0.4991676147337577,0.06854781901522077,0.9817405730746621,-0.004360033139504366,-0.2199394951072555,0.21485349886830524,-0.194557612188675,0.6633436524741834,-0.003474442909746119,0.18102328382004143,-0.00419638188703379,0.11325335241657083,1.0808981383906682,0.2148728726639749,3.4376937950310493,-0.19671222267401597,85.54893388276282,0.0
2020-01-25,2020,259.31,259.58192000332633,143.16253234086244,9.246965503601526,1.8908929207068526,0.11620485065150228,0.11908372441648991,21.662725861191912,4.138894403294175,4.1299191585128945,-0.2069474946541415,4.248428586693001,7.659753925764544,0.024496815095735952,0.11224899870266912,-0.005439302554578358,-0.5364025141843388,-0.05896692057849403,0.40675929504679725,0.30768980114978306,-1.125904241169275,0.08009421164385025,0.5552501036177871,0.0004910791346679753,-0.06801280762499312,0.26722337983936306,-0.4606713484292318,0.04857789750434225,-0.003860484139351471,0.11441164080570418,-0.007733257420070255,0.10968901776804182,0.9493221291320803,0.6227252919528263,3.4767465707699796,-0.04185612574070584,58.64658699196222,0.0
2020-01-26,2020,338.25,346.32672496366393,143.16253234086244,10.546699987220537,0.8370194305553282,-0.26989624104580967,0.042065925973399185,24.561403445303764,4.961038894828689,3.5978238494515726,-0.03713205332585332,5.182001414082836,9.756840214633385,0.11522406013379047,0.13817361535476197,0.19119450793988038,-0.04881075757227961,-0.389144170694661,0.2282104900260203,0.34729908975344104,-1.861534853753223,0.02548490390319158,-0.08584216090387371,0.0004910791346679753,-0.1284126700689686,-0.2033218597497528,-0.18457506278172567,0.10422557374387469,0.0031868007173309326,0.12942128911222472,-0.0009579116979830518,0.10109590059130798,0.12683226960094818,-2.994495103489198,1.8594620919040674,0.042819862285173184,146.4703007716354,0.0
2020-01-27,2020,264.41,252.2112230882806,143.16253234086244,8.844148710896869,-0.3822750660447265,0.11144148825341346,0.16406673214207865,21.149186952604747,3.932063917769371,3.5524238675438196,0.08619707545566412,3.8210730562395625,8.090786369130251,0.1309016588674567,0.05461776776637491,-0.027251413758837283,0.48769689565990054,0.14379002153837642,0.4476433548925729,-0.37473443459185585,0.0563207780011819,-0.8245622162015577,0.2812799844107039,0.00022545781633651453,0.026980516800148714,0.26116798346061687,-0.31946625692576125,-0.26754047725672275,-0.004612814930275162,0.10427794406281954,-0.01995985129372966,0.09912537510585709,0.8556322363163281,0.24017937001851078,1.5309552083120153,-0.03226105839557902,56.829171613751996,0.0
2020-01-28,2020,339.78,350.636304582157,143.16253234086244,10.814346562309522,0.7547938842096626,0.5787023442637457,-0.03509230696995456,25.29551209841065,4.93837420530341,3.596302153012962,0.05620034027474563,5.249158644431271,9.161400297828484,0.17047418253138466,0.12639356811145913,0.24330827713850825,0.05200552571882579,0.13681850109305196,0.09440932446406963,-1.046922251385563,0.6859575460340634,0.13441186997121016,-0.2656848317417176,0.000891468545454677,-0.1130640091743092,-0.276081155711689,-0.1265205841661741,0.31358780442306367,0.002450441846175317,0.12888945586774017,-0.0010386056880153363,0.07110020828834883,0.4429934957590129,1.0994887428540059,1.8912760682934853,-0.5057218878920363,143.80465086303946,0.0
2020-01-29,2020,316.48,319.69098891516546,143.16253234086244,10.147656598244016,0.41033947372099044,0.0702160919178487,-0.3787025105532923,22.810367235915795,4.275743474003822,3.555893432983216,-0.1463154646000835,4.618972952046069,8.468629828356756,-0.14737302486760653,-0.18260650005291626,0.01703436767030307,0.09645921175654128,0.27162096407776437,0.16659310844114142,0.478331816200684,0.03227642304516977,0.538355620389641,-0.1393110365339407,0.00038425310587002237,0.011040561470607493,0.0019569150069371076,-0.4230431656656313,0.04489044329338526,0.0018972608602396744,0.12180839717763377,-0.0015117560242047402,0.08145244937796656,1.3169427697688778,-0.4176903886767541,2.3624947241038465,-0.009039242823242661,118.47269129116602,0.0
2020-01-30,2020,394.76,358.3210359833865,143.16253234086244,11.36550590665746,1.0212639057955604,0.7867027720873558,0.24089164229713764,25.005794638831087,4.672457470940085,4.040734600329812,0.398635272234852,5.691397530031181,9.524210369664612,0.2743091982297203,0.27072177102890377,0.3602645081378745,0.3139055874546333,1.2865685537058085,0.36904829499586195,1.1941297711414065,-1.300866689017063,-0.5498132087163978,0.7185044088952611,0.0002087364700830562,0.157869285828928,0.366102657301908,0.10743538026366325,-0.17364714722271657,-0.0061207527080359,-0.016410395167011097,0.009079182628650281,0.19792653949990813,1.043244892144008,1.0989361404427966,2.0579123082209967,-0.376259874317775,145.0078603844134,0.0
2020-01-31,2020,217.58,215.94923777342387,143.16253234086244,7.845345537138125,1.0174325169613982,-0.012309899156359666,-0.2693017604966534,19.43534166623586,3.782305573762005,3.0494013278075736,0.004940831221161202,3.1470128348743516,6.582036256437748,0.09021856390509306,0.0886414203112733,0.032996185967790886,0.05728911451918179,0.28777335294003326,-0.043437018616108415,0.11448949696165439,-0.41436780627290654,-0.1864518464055654,-0.11086457827203175,0.001588383403138078,0.053011161088235184,0.46613467781513046,0.04921363989510954,-0.11741032971005273,-0.011906301824233093,-0.331788070367736,-0.01283254674778481,-0.16238285294414295,0.7619448636817078,0.03022500295459318,2.1738302114185797,0.028768035730592407,25.359817788344454,0.0
2020-02-01,2020,133.72,167.49683947985343,143.16253234086244,12.253436759075225,1.1161773947931284,0.1923810209195012,0.062424918572497115,27.672788323774547,3.8213511888848157,2.7995839633780775,-0.05116794964064496,5.958851776692335,7.407856202375616,0.08258719713473742,0.23568090935883357,0.06958692674759545,0.09344898076118453,0.30436470337414157,0.08610853229033354,-0.11435845046134843,0.2342701311417762,0.10897145291413451,-0.692654931305837,0.0021646193962290288,-0.23199322208408302,0.07310408455871191,0.0791669455780225,-0.11585735770252234,0.001483511537377544,-0.11363822553993118,-4.737347163795704e-05,-0.11926400747827727,0.2597468124059317,-2.051997483186117,4.479758253998534,-0.10682547363213747,-39.463182996169564,0.0
2020-02-02,2020,165.16,188.19287917016817,143.16253234086244,0.8280037509503833,-1.0164534784690524,0.3512200572492037,-0.06684795059536798,18.956024162205487,2.9197600131783497,2.1751667604619573,-0.08664104818089963,3.2651378180997357,2.0816509153678475,0.03833266326514605,0.025830982393964523,0.09951824666860315,0.010793080281926997,0.07491208745554916,-0.03729709167379846,-0.0917764055523459,-0.2726693196454884,-0.7054799822150121,-0.16038993741708865,-0.004136094088826365,-0.03991410632805119,-0.1453026599958143,-0.08033331682876484,-0.6831302924126686,0.020446910142134178,-0.2084268902716867,0.0260395708124121,-0.17825811792021248,0.23584259275653086,-1.609243502738099,2.760129306399541,-0.09140873699192593,16.63924684294201,0.0
2020-02-03,2020,113.95,135.11627578075593,143.16253234086244,9.731130495342283,0.06406033150763424,0.0847656037862595,-0.11572555690664785,18.771116939816622,2.8074215480152893,2.4318707059428513,-0.2430391621243284,5.476421470474193,2.4672455292344737,0.011634483967089864,0.19044016755972115,0.004294077396108718,0.07106235329995865,0.2967616069303893,0.009447160901810577,0.07605496154890062,0.2474605517044591,-0.4228988992750512,-0.30677030698414737,-0.0019549363273191596,-0.5112933590743414,-0.2500528073450228,0.06845824177376014,-0.21688577426338393,0.0033968391332146563,-0.026401961729255692,-0.00034869025269477875,-0.10187696513224226,0.8096963544996845,0.14706821529978711,4.949162641812766,-0.0428729881747205,-54.52510543246473,0.0
2020-02-04,2020,219.65,179.1235223274233,143.16253234086244,6.11389423675731,1.050040283318518,-0.05040967400399595,0.36531677363893966,19.176709689516777,3.6467459469857535,2.861841554031812,0.23247297562165337,6.910665127061709,4.277579799107119,0.17743879959847259,0.3784891281572897,0.226170627881549,0.3647039641142545,0.4586233852484809,0.25775512583086174,0.3590966861635487,1.1092065447733936,0.5434839097759862,0.6121905287260749,0.01391742265042421,0.08952685453755532,0.02294180462562792,0.33632927663993356,0.5485400692547572,0.0013280325304150377,0.024809934652442932,-9.350136687381099e-05,-0.07574898328999065,2.0024919294114247,0.6692159669594031,7.955757956291304,0.5592521123366494,-25.25929430097779,0.0
2020-02-05,2020,115.87,127.17289833790228,143.16253234086244,11.331862377863546,0.14861945987090255,0.1736026163544544,-0.020274229263391803,18.767700095318837,1.7062056673422281,2.5929678681976416,-0.044978151748703024,5.340219757370683,2.9887753325111537,0.09655850894580306,0.15220976672626985,0.09328588179820861,0.04711154764228756,0.20042980662486568,0.007801421524228286,-0.5621984130792309,0.27476949320672023,-0.326422061762229,-0.21545559969015446,0.00010278802328790278,0.10948311566622737,-0.13505133147330592,0.20290914096008938,-0.08775348955190541,0.006517690159027825,0.18054822642111015,-0.0002568721330398939,0.15406954950584023,1.006722860422206,-1.022307946060222,4.7814147538428,-0.22524736695580286,-63.71357626754097,0.0
2020-02-06,2020,192.14,168.33614916786445,143.16253234086244,5.467266931446056,0.2839652198723359,0.19272033785392415,0.3922189149765567,21.25452649522586,2.6981767223365996,2.848435316508646,-0.03205734903446302,6.308414944108497,3.6022943970953887,0.20401964435495676,0.5223704764128184,0.282029731251363,0.36682299628045884,0.5374132488556904,0.3133248208110893,-0.039076459933195,1.1477259888340121,-0.06076613967672571,0.16472130609880972,0.004085904270352415,0.006038996889338198,0.07917655506557685,0.31710411298811453,0.16103431180396854,0.004212217875963399,0.20608844078244842,-0.00023493828642487995,0.1892210459220338,1.438888047613734,1.4156858168291278,6.050553819498102,0.42823440903614385,-31.581019456965276,0.0
2020-02-07,2020,192.08,188.52843426157494,143.16253234086244,10.549221954471909,0.011782586241093598,0.26046113077710425,0.2963602923374877,17.04067028115255,-1.4146305692539558,2.328709934381971,0.09482062326887067,1.8617048216275138,3.189312637445248,0.024146984235990467,0.24248146592294453,0.03994390990552359,0.06544860100076359,0.1328337635439143,0.1496393413176345,0.3874380608726191,0.7806773744862852,0.3239951874477579,0.18225657249560712,0.008896664603204946,-0.020975404411306336,-0.0871742967484345,-0.0002519024936701738,-0.033561576669976244,0.01946133852149092,-0.11561941907535783,0.02354760196987456,-0.11361185969806772,0.9521778384231933,-0.27749520048591514,4.4067784207561145,0.34662171354610655,3.7098330487962436,0.0
