date,eval_fold,year,method,nominal_coverage,lower_bound,upper_bound,interval_width,observed_pm25,covered,season,pollution_regime,is_extreme_episode,is_clipped
2022-01-01,1,2022,standard_conformal,0.8,266.4771808247696,319.77138846609256,53.29420764132294,262.12,False,Winter,Extreme,True,True
2022-01-01,1,2022,time_aware_conformal,0.8,266.4771808247696,319.77138846609256,53.29420764132294,262.12,False,Winter,Extreme,True,True
2022-01-01,1,2022,regime_conditioned_conformal,0.8,252.40411622938302,333.84445306147916,81.44033683209614,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,normalized_conformal,0.8,255.88417567022714,330.36439362063504,74.4802179504079,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,ensemble_scaled_conformal,0.8,268.04545382888807,318.2031154619741,50.157661633086036,262.12,False,Winter,Extreme,True,True
2022-01-01,1,2022,ensemble_regime_conformal_hybrid,0.8,263.74698516020607,322.5015841306561,58.75459897045005,262.12,False,Winter,Extreme,True,True
2022-01-01,1,2022,standard_conformal,0.9,255.81049572438965,330.43807356647255,74.6275778420829,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,time_aware_conformal,0.9,255.81049572438965,330.43807356647255,74.6275778420829,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,regime_conditioned_conformal,0.9,235.95471223782772,350.29385705303446,114.33914481520674,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,normalized_conformal,0.9,244.60022455477213,341.64834473609005,97.04812018131793,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,ensemble_scaled_conformal,0.9,260.4464346865149,325.80213460434726,65.35569991783234,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,ensemble_regime_conformal_hybrid,0.9,253.5134681739142,332.735101116948,79.2216329430338,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,standard_conformal,0.95,245.48409409169474,340.7644751991674,95.28038110747266,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,time_aware_conformal,0.95,245.48409409169474,340.7644751991674,95.28038110747266,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,regime_conditioned_conformal,0.95,229.96546688600318,356.283102404859,126.31763551885581,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,normalized_conformal,0.95,233.94954290299165,352.2990263878705,118.34948348487887,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,ensemble_scaled_conformal,0.95,253.27388201209305,332.9746872787691,79.70080526667607,262.12,True,Winter,Extreme,True,True
2022-01-01,1,2022,ensemble_regime_conformal_hybrid,0.95,241.88558091523856,344.3629883756236,102.47740746038505,262.12,True,Winter,Extreme,True,True
2022-01-02,1,2022,standard_conformal,0.8,226.44051779871023,279.7347254400332,53.29420764132294,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,time_aware_conformal,0.8,226.44051779871023,279.7347254400332,53.29420764132294,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,regime_conditioned_conformal,0.8,212.36745320332363,293.80779003541977,81.44033683209614,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,normalized_conformal,0.8,215.84751264416775,290.32773059457566,74.4802179504079,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,ensemble_scaled_conformal,0.8,226.67011120169968,279.5051320370437,52.83502083534404,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,ensemble_regime_conformal_hybrid,0.8,223.07926532078383,283.09597791795954,60.01671259717571,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,standard_conformal,0.9,215.77383269833027,290.40141054041317,74.6275778420829,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,time_aware_conformal,0.9,215.77383269833027,290.40141054041317,74.6275778420829,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,regime_conditioned_conformal,0.9,195.91804921176833,310.25719402697507,114.33914481520674,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,normalized_conformal,0.9,204.56356152871274,301.61168171003067,97.04812018131793,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,ensemble_scaled_conformal,0.9,218.6654650191786,287.5097782195648,68.84431320038618,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,ensemble_regime_conformal_hybrid,0.9,212.62592109604512,293.54932214269826,80.92340104665314,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,standard_conformal,0.95,205.44743106563536,300.727812173108,95.28038110747266,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,time_aware_conformal,0.95,205.44743106563536,300.727812173108,95.28038110747266,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,regime_conditioned_conformal,0.95,189.9288038599438,316.2464393787996,126.31763551885581,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,normalized_conformal,0.95,193.91287987693227,312.26236336181114,118.34948348487887,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,ensemble_scaled_conformal,0.95,211.11004960193148,295.06519363681196,83.95514403488048,275.29,True,Winter,Extreme,True,True
2022-01-02,1,2022,ensemble_regime_conformal_hybrid,0.95,200.74825398666223,305.42698925208117,104.67873526541894,275.29,True,Winter,Extreme,True,True
2022-01-03,1,2022,standard_conformal,0.8,326.42250979292805,379.716717434251,53.29420764132294,390.95,False,Winter,Extreme,True,True
2022-01-03,1,2022,time_aware_conformal,0.8,326.42250979292805,379.716717434251,53.29420764132294,390.95,False,Winter,Extreme,True,True
2022-01-03,1,2022,regime_conditioned_conformal,0.8,312.34944519754146,393.7897820296376,81.44033683209614,390.95,True,Winter,Extreme,True,True
2022-01-03,1,2022,normalized_conformal,0.8,315.8295046383856,390.3097225887935,74.4802179504079,390.95,False,Winter,Extreme,True,True
2022-01-03,1,2022,ensemble_scaled_conformal,0.8,323.19985970378485,382.9393675233942,59.739507819609344,390.95,False,Winter,Extreme,True,True
2022-01-03,1,2022,ensemble_regime_conformal_hybrid,0.8,321.43386135314466,384.7053658740344,63.27150452088972,390.95,False,Winter,Extreme,True,True
2022-01-03,1,2022,standard_conformal,0.9,315.7558246925481,390.38340253463093,74.62757784208281,390.95,False,Winter,Extreme,True,True
2022-01-03,1,2022,time_aware_conformal,0.9,315.7558246925481,390.38340253463093,74.62757784208281,390.95,False,Winter,Extreme,True,True
2022-01-03,1,2022,regime_conditioned_conformal,0.9,295.90004120598616,410.2391860211929,114.33914481520674,390.95,True,Winter,Extreme,True,True
2022-01-03,1,2022,normalized_conformal,0.9,304.54555352293056,401.5936737042485,97.04812018131793,390.95,True,Winter,Extreme,True,True
2022-01-03,1,2022,ensemble_scaled_conformal,0.9,314.14916537919714,391.9900618479819,77.84089646878476,390.95,True,Winter,Extreme,True,True
2022-01-03,1,2022,ensemble_regime_conformal_hybrid,0.9,310.4136173618885,395.72560986529055,85.31199250340205,390.95,True,Winter,Extreme,True,True
2022-01-03,1,2022,standard_conformal,0.95,305.4294230598532,400.70980416732584,95.28038110747264,390.95,True,Winter,Extreme,True,True
2022-01-03,1,2022,time_aware_conformal,0.95,305.4294230598532,400.70980416732584,95.28038110747264,390.95,True,Winter,Extreme,True,True
2022-01-03,1,2022,regime_conditioned_conformal,0.95,289.9107958541616,416.22843137301743,126.31763551885581,390.95,True,Winter,Extreme,True,True
2022-01-03,1,2022,normalized_conformal,0.95,293.8948718711501,412.24435535602896,118.34948348487887,390.95,True,Winter,Extreme,True,True
2022-01-03,1,2022,ensemble_scaled_conformal,0.95,305.60640735122837,400.5328198759507,94.92641252472231,390.95,True,Winter,Extreme,True,True
2022-01-03,1,2022,ensemble_regime_conformal_hybrid,0.95,297.891807424496,408.24741980268305,110.35561237818706,390.95,True,Winter,Extreme,True,True
2022-01-04,1,2022,standard_conformal,0.8,306.4820038744683,359.77621151579126,53.29420764132294,301.63,False,Winter,Extreme,True,True
2022-01-04,1,2022,time_aware_conformal,0.8,306.4820038744683,359.77621151579126,53.29420764132294,301.63,False,Winter,Extreme,True,True
2022-01-04,1,2022,regime_conditioned_conformal,0.8,292.4089392790817,373.84927611117786,81.44033683209614,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,normalized_conformal,0.8,295.88899871992584,370.36921667033374,74.4802179504079,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,ensemble_scaled_conformal,0.8,214.2421420522669,452.0160733379927,237.77393128572578,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,ensemble_regime_conformal_hybrid,0.8,259.53042575133907,406.7277896389205,147.19736388758145,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,standard_conformal,0.9,295.8153187740884,370.4428966161712,74.62757784208281,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,time_aware_conformal,0.9,295.8153187740884,370.4428966161712,74.62757784208281,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,regime_conditioned_conformal,0.9,275.9595352875264,390.29868010273316,114.33914481520674,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,normalized_conformal,0.9,284.6050476044708,381.65316778578875,97.04812018131793,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,ensemble_scaled_conformal,0.9,178.21875905217735,488.03945633808223,309.8206972859049,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,ensemble_regime_conformal_hybrid,0.9,233.89248846512692,432.36572692513266,198.47323846000575,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,standard_conformal,0.95,285.4889171413935,380.7692982488661,95.28038110747264,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,time_aware_conformal,0.95,285.4889171413935,380.7692982488661,95.28038110747264,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,regime_conditioned_conformal,0.95,269.9702899357019,396.2879254545577,126.31763551885581,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,normalized_conformal,0.95,273.95436595269035,392.3038494375692,118.34948348487887,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,ensemble_scaled_conformal,0.95,144.2170534059505,522.041161984309,377.8241085783585,301.63,True,Winter,Extreme,True,True
2022-01-04,1,2022,ensemble_regime_conformal_hybrid,0.95,204.76124798266056,461.496967407599,256.73571942493845,301.63,True,Winter,Extreme,True,True
2022-01-05,1,2022,standard_conformal,0.8,201.64558439601012,254.93979203733306,53.29420764132294,239.84,True,Winter,High,True,True
2022-01-05,1,2022,time_aware_conformal,0.8,201.64558439601012,254.93979203733306,53.29420764132294,239.84,True,Winter,High,True,True
2022-01-05,1,2022,regime_conditioned_conformal,0.8,194.13245448496116,262.452921948382,68.32046746342087,239.84,True,Winter,High,True,True
2022-01-05,1,2022,normalized_conformal,0.8,194.60556564054804,261.97981079279515,67.37424515224711,239.84,True,Winter,High,True,True
2022-01-05,1,2022,ensemble_scaled_conformal,0.8,198.14143442169748,258.44394201164573,60.30250758994825,239.84,True,Winter,High,True,True
2022-01-05,1,2022,ensemble_regime_conformal_hybrid,0.8,198.19912263979677,258.3862537935464,60.18713115374965,239.84,True,Winter,High,True,True
2022-01-05,1,2022,standard_conformal,0.9,190.97889929563016,265.606477137713,74.62757784208284,239.84,True,Winter,High,True,True
2022-01-05,1,2022,time_aware_conformal,0.9,190.97889929563016,265.606477137713,74.62757784208284,239.84,True,Winter,High,True,True
2022-01-05,1,2022,regime_conditioned_conformal,0.9,182.1311904336036,274.4541859997396,92.322995566136,239.84,True,Winter,High,True,True
2022-01-05,1,2022,normalized_conformal,0.9,184.3981883038592,272.18718812948396,87.78899982562476,239.84,True,Winter,High,True,True
2022-01-05,1,2022,ensemble_scaled_conformal,0.9,189.00544413448586,267.57993229885733,78.57448816437147,239.84,True,Winter,High,True,True
2022-01-05,1,2022,ensemble_regime_conformal_hybrid,0.9,187.7160959523396,268.86928048100356,81.15318452866396,239.84,True,Winter,High,True,True
2022-01-05,1,2022,standard_conformal,0.95,180.65249766293525,275.9328787704079,95.28038110747266,239.84,True,Winter,High,True,True
2022-01-05,1,2022,time_aware_conformal,0.95,180.65249766293525,275.9328787704079,95.28038110747266,239.84,True,Winter,High,True,True
2022-01-05,1,2022,regime_conditioned_conformal,0.95,173.76901988569173,282.8163565476515,109.04733666195975,239.84,True,Winter,High,True,True
2022-01-05,1,2022,normalized_conformal,0.95,174.76366176255135,281.82171467079183,107.05805290824048,239.84,True,Winter,High,True,True
2022-01-05,1,2022,ensemble_scaled_conformal,0.95,180.38217706010295,276.20319937324024,95.82102231313729,239.84,True,Winter,High,True,True
2022-01-05,1,2022,ensemble_regime_conformal_hybrid,0.95,175.80470198927458,280.7806744440686,104.97597245479403,239.84,True,Winter,High,True,True
2022-01-06,1,2022,standard_conformal,0.8,226.27260591725488,279.5668135585778,53.29420764132291,299.74,False,Winter,Extreme,True,True
2022-01-06,1,2022,time_aware_conformal,0.8,226.27260591725488,279.5668135585778,53.29420764132291,299.74,False,Winter,Extreme,True,True
2022-01-06,1,2022,regime_conditioned_conformal,0.8,212.19954132186828,293.63987815396445,81.44033683209616,299.74,False,Winter,Extreme,True,True
2022-01-06,1,2022,normalized_conformal,0.8,215.6796007627124,290.15981871312033,74.48021795040793,299.74,False,Winter,Extreme,True,True
2022-01-06,1,2022,ensemble_scaled_conformal,0.8,158.70205166327008,347.1373678125626,188.43531614929253,299.74,True,Winter,Extreme,True,True
2022-01-06,1,2022,ensemble_regime_conformal_hybrid,0.8,190.95019926184378,314.8892202139889,123.93902095214511,299.74,True,Winter,Extreme,True,True
2022-01-06,1,2022,standard_conformal,0.9,215.6059208168749,290.2334986589578,74.62757784208287,299.74,False,Winter,Extreme,True,True
2022-01-06,1,2022,time_aware_conformal,0.9,215.6059208168749,290.2334986589578,74.62757784208287,299.74,False,Winter,Extreme,True,True
2022-01-06,1,2022,regime_conditioned_conformal,0.9,195.75013733031298,310.08928214551975,114.33914481520677,299.74,True,Winter,Extreme,True,True
2022-01-06,1,2022,normalized_conformal,0.9,204.3956496472574,301.44376982857534,97.04812018131796,299.74,True,Winter,Extreme,True,True
2022-01-06,1,2022,ensemble_scaled_conformal,0.9,130.15360008288263,375.68581939295007,245.53221931006743,299.74,True,Winter,Extreme,True,True
2022-01-06,1,2022,ensemble_regime_conformal_hybrid,0.9,169.36325801123547,336.4761614645972,167.11290345336175,299.74,True,Winter,Extreme,True,True
2022-01-06,1,2022,standard_conformal,0.95,205.27951918418,300.5599002916527,95.28038110747269,299.74,True,Winter,Extreme,True,True
2022-01-06,1,2022,time_aware_conformal,0.95,205.27951918418,300.5599002916527,95.28038110747269,299.74,True,Winter,Extreme,True,True
2022-01-06,1,2022,regime_conditioned_conformal,0.95,189.76089197848844,316.0785274973442,126.31763551885578,299.74,True,Winter,Extreme,True,True
2022-01-06,1,2022,normalized_conformal,0.95,193.7449679954769,312.0944514803558,118.3494834848789,299.74,True,Winter,Extreme,True,True
2022-01-06,1,2022,ensemble_scaled_conformal,0.95,103.20732334675591,402.6320961290768,299.4247727823209,299.74,True,Winter,Extreme,True,True
2022-01-06,1,2022,ensemble_regime_conformal_hybrid,0.95,144.83498298536063,361.0044364904721,216.16945350511145,299.74,True,Winter,Extreme,True,True
2022-01-07,1,2022,standard_conformal,0.8,287.63085433435543,340.9250619756784,53.29420764132294,350.38,False,Winter,Extreme,True,True
2022-01-07,1,2022,time_aware_conformal,0.8,287.63085433435543,340.9250619756784,53.29420764132294,350.38,False,Winter,Extreme,True,True
2022-01-07,1,2022,regime_conditioned_conformal,0.8,273.55778973896884,354.998126571065,81.44033683209614,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,normalized_conformal,0.8,277.03784917981295,351.51806713022086,74.4802179504079,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,ensemble_scaled_conformal,0.8,213.98032107738393,414.5755952326499,200.59527415526597,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,ensemble_regime_conformal_hybrid,0.8,249.4423308189416,379.1135854910922,129.67125467215058,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,standard_conformal,0.9,276.96416923397544,351.59174707605837,74.62757784208293,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,time_aware_conformal,0.9,276.96416923397544,351.59174707605837,74.62757784208293,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,regime_conditioned_conformal,0.9,257.10838574741354,371.4475305626203,114.33914481520674,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,normalized_conformal,0.9,265.75389806435794,362.80201824567587,97.04812018131793,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,ensemble_scaled_conformal,0.9,183.5896035170989,444.9663127929349,261.376709275836,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,ensemble_regime_conformal_hybrid,0.9,226.85698412993395,401.69893218009986,174.8419480501659,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,standard_conformal,0.95,266.6377676012806,361.9181487087532,95.28038110747264,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,time_aware_conformal,0.95,266.6377676012806,361.9181487087532,95.28038110747264,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,regime_conditioned_conformal,0.95,251.119140395589,377.4367759144448,126.31763551885581,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,normalized_conformal,0.95,255.10321641257747,373.45269989745634,118.34948348487887,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,ensemble_scaled_conformal,0.95,154.90445107431307,473.6514652357207,318.7470141614076,350.38,True,Winter,Extreme,True,True
2022-01-07,1,2022,ensemble_regime_conformal_hybrid,0.95,201.19426569699704,427.3616506130368,226.16738491603974,350.38,True,Winter,Extreme,True,True
2022-01-08,1,2022,standard_conformal,0.8,228.08757793487422,281.38178557619716,53.29420764132294,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,time_aware_conformal,0.8,228.08757793487422,281.38178557619716,53.29420764132294,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,regime_conditioned_conformal,0.8,214.01451333948762,295.45485017158376,81.44033683209614,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,normalized_conformal,0.8,217.49457278033174,291.97479073073964,74.4802179504079,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,ensemble_scaled_conformal,0.8,221.19379441867736,288.275569092394,67.08177467371664,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,ensemble_regime_conformal_hybrid,0.8,221.36834828659826,288.10101522447314,66.73266693787488,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,standard_conformal,0.9,217.42089283449425,292.04847067657715,74.6275778420829,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,time_aware_conformal,0.9,217.42089283449425,292.04847067657715,74.6275778420829,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,regime_conditioned_conformal,0.9,197.56510934793232,311.90425416313906,114.33914481520674,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,normalized_conformal,0.9,206.21062166487673,303.25874184619465,97.04812018131793,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,ensemble_scaled_conformal,0.9,211.03072713737328,298.4386363736981,87.40790923632483,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,ensemble_regime_conformal_hybrid,0.9,209.74526017748258,299.7241033335888,89.97884315610622,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,standard_conformal,0.95,207.09449120179934,302.374872309272,95.28038110747266,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,time_aware_conformal,0.95,207.09449120179934,302.374872309272,95.28038110747266,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,regime_conditioned_conformal,0.95,191.57586399610778,317.8934995149636,126.31763551885581,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,normalized_conformal,0.95,195.55994001309625,313.9094234979751,118.34948348487887,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,ensemble_scaled_conformal,0.95,201.43802391566751,308.03133959540384,106.59331567973632,271.26,True,Winter,Extreme,True,True
2022-01-08,1,2022,ensemble_regime_conformal_hybrid,0.95,196.53846545466234,312.93089805640903,116.39243260174669,271.26,True,Winter,Extreme,True,True
2022-01-09,1,2022,standard_conformal,0.8,232.2160166530706,285.51022429439354,53.29420764132294,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,time_aware_conformal,0.8,232.2160166530706,285.51022429439354,53.29420764132294,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,regime_conditioned_conformal,0.8,218.142952057684,299.58328888978014,81.44033683209614,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,normalized_conformal,0.8,221.62301149852811,296.103229448936,74.4802179504079,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,ensemble_scaled_conformal,0.8,239.68626730435034,278.0399736431138,38.35370633876346,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,ensemble_regime_conformal_hybrid,0.8,232.26802757730914,285.458213370155,53.19018579284588,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,standard_conformal,0.9,221.54933155269063,296.1769093947735,74.62757784208284,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,time_aware_conformal,0.9,221.54933155269063,296.1769093947735,74.62757784208284,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,regime_conditioned_conformal,0.9,201.6935480661287,316.03269288133544,114.33914481520674,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,normalized_conformal,0.9,210.3390603830731,307.38718056439103,97.04812018131793,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,ensemble_scaled_conformal,0.9,233.87557878419474,283.8506621632694,49.975083379074675,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,ensemble_regime_conformal_hybrid,0.9,223.00368607292975,294.72255487453435,71.7188688016046,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,standard_conformal,0.95,211.22292991999572,306.5033110274684,95.28038110747266,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,time_aware_conformal,0.95,211.22292991999572,306.5033110274684,95.28038110747266,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,regime_conditioned_conformal,0.95,195.70430271430416,322.02193823316,126.31763551885581,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,normalized_conformal,0.95,199.68837873129263,318.0378622161715,118.34948348487887,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,ensemble_scaled_conformal,0.95,228.39099337855004,289.3352475689141,60.94425419036406,272.98,True,Winter,Extreme,True,True
2022-01-09,1,2022,ensemble_regime_conformal_hybrid,0.95,212.477029530209,305.24921141725514,92.77218188704614,272.98,True,Winter,Extreme,True,True
2022-01-10,1,2022,standard_conformal,0.8,283.33380670689365,336.6280143482166,53.29420764132294,276.96,False,Winter,Extreme,True,True
2022-01-10,1,2022,time_aware_conformal,0.8,283.33380670689365,336.6280143482166,53.29420764132294,276.96,False,Winter,Extreme,True,True
2022-01-10,1,2022,regime_conditioned_conformal,0.8,269.26074211150706,350.7010789436032,81.44033683209614,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,normalized_conformal,0.8,272.7408015523512,347.2210195027591,74.4802179504079,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,ensemble_scaled_conformal,0.8,271.3348367694005,348.62698428570974,77.29214751630923,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,ensemble_regime_conformal_hybrid,0.8,274.2079797877478,345.7538412673625,71.5458614796147,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,standard_conformal,0.9,272.66712160651366,347.2946994485966,74.62757784208293,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,time_aware_conformal,0.9,272.66712160651366,347.2946994485966,74.62757784208293,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,regime_conditioned_conformal,0.9,252.81133811995176,367.1504829351585,114.33914481520674,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,normalized_conformal,0.9,261.45685043689616,358.5049706182141,97.04812018131793,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,ensemble_scaled_conformal,0.9,259.62487084578714,360.3369502093231,100.71207936353596,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,ensemble_regime_conformal_hybrid,0.9,261.74655886785087,358.2152621872594,96.46870331940852,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,standard_conformal,0.95,262.3407199738188,357.62110108129144,95.28038110747264,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,time_aware_conformal,0.95,262.3407199738188,357.62110108129144,95.28038110747264,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,regime_conditioned_conformal,0.95,246.82209276812722,373.13972828698303,126.31763551885581,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,normalized_conformal,0.95,250.8061687851157,369.15565226999456,118.34948348487887,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,ensemble_scaled_conformal,0.95,248.57208287023644,371.3897381848738,122.81765531463736,276.96,True,Winter,Extreme,True,True
2022-01-10,1,2022,ensemble_regime_conformal_hybrid,0.95,247.58720409924467,372.3746169558656,124.7874128566209,276.96,True,Winter,Extreme,True,True
2022-01-11,1,2022,standard_conformal,0.8,271.01166590312386,324.3058735444468,53.29420764132294,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,time_aware_conformal,0.8,271.01166590312386,324.3058735444468,53.29420764132294,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,regime_conditioned_conformal,0.8,256.93860130773726,338.3789381398334,81.44033683209614,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,normalized_conformal,0.8,260.4186607485814,334.8988786989893,74.4802179504079,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,ensemble_scaled_conformal,0.8,255.08228279446945,340.2352566531012,85.15297385863175,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,ensemble_regime_conformal_hybrid,0.8,260.03303267476076,335.2845067728099,75.25147409804913,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,standard_conformal,0.9,260.34498080274386,334.9725586448268,74.62757784208293,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,time_aware_conformal,0.9,260.34498080274386,334.9725586448268,74.62757784208293,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,regime_conditioned_conformal,0.9,240.48919731618196,354.8283421313887,114.33914481520674,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,normalized_conformal,0.9,249.13470963312636,346.1828298144443,97.04812018131793,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,ensemble_scaled_conformal,0.9,242.181380772456,353.13615867511464,110.95477790265863,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,ensemble_regime_conformal_hybrid,0.9,246.92619079480522,348.39134865276543,101.46515785796021,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,standard_conformal,0.95,250.01857917004898,345.29896027752164,95.28038110747266,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,time_aware_conformal,0.95,250.01857917004898,345.29896027752164,95.28038110747266,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,regime_conditioned_conformal,0.95,234.49995196435742,360.81758748321323,126.31763551885581,357.67,True,Winter,Extreme,True,True
2022-01-11,1,2022,normalized_conformal,0.95,238.4840279813459,356.83351146622476,118.34948348487887,357.67,False,Winter,Extreme,True,True
2022-01-11,1,2022,ensemble_scaled_conformal,0.95,230.00449352335386,365.3130459242168,135.30855240086294,357.67,True,Winter,Extreme,True,True
2022-01-11,1,2022,ensemble_regime_conformal_hybrid,0.95,232.03347308088897,363.2840663666817,131.25059328579275,357.67,True,Winter,Extreme,True,True
2022-01-12,1,2022,standard_conformal,0.8,193.3448008146265,246.63900845594944,53.29420764132294,211.5,True,Winter,High,True,True
2022-01-12,1,2022,time_aware_conformal,0.8,193.3448008146265,246.63900845594944,53.29420764132294,211.5,True,Winter,High,True,True
