date,year,eval_fold,pollution_regime,season,scenario_name,observed_pm25,baseline_ensemble_mean,cf_ensemble_mean,mean_delta_pm25,median_delta_pm25,std_delta_pm25,q05_delta_pm25,q10_delta_pm25,q25_delta_pm25,q75_delta_pm25,q90_delta_pm25,q95_delta_pm25,cf_interval_80_lower,cf_interval_80_upper,cf_interval_90_lower,cf_interval_90_upper,cf_width_90,directional_stability,physical_validity_status
2022-01-11,2022,1,Extreme,Winter,biomass_low,357.67,300.21249713549474,300.924058509823,0.7115613743282362,0.6230821340629404,1.667706252593237,-0.9699607641889513,-0.4775058730018372,0.06569401467410785,1.135741032965612,2.129497126172396,2.705285002749725,-0.4775058730018372,2.129497126172396,-0.9699607641889513,2.705285002749725,3.675245766938676,0.7666666666666667,VALID
2022-01-12,2022,1,High,Winter,biomass_low,211.5,217.2124161233414,217.34097268597188,0.1285565626305072,0.01336112932484923,1.5030729920643902,-1.9534320923432984,-1.3557795625380464,-0.7652151780001688,0.8626683967768898,1.6661471234023717,2.3977533636452115,-1.3557795625380464,1.6661471234023717,-1.9534320923432984,2.3977533636452115,4.35118545598851,0.5,VALID
2022-01-13,2022,1,Extreme,Winter,biomass_low,351.68,338.3387405671781,338.0126931389321,-0.3260474282459919,-0.08664945407682012,0.8293761508374027,-1.9364558540465564,-1.435344138154767,-0.5287884740778566,0.2268235848629132,0.5304432362993226,0.6702761588273283,-1.435344138154767,0.5304432362993226,-1.9364558540465564,0.6702761588273283,2.6067320128738847,0.6,VALID
2022-01-14,2022,1,High,Winter,biomass_low,213.43,226.15125828123158,226.04945488153854,-0.10180339969306923,-0.16122598564837176,1.0499269000523332,-1.7102303199660085,-1.0689640847346764,-0.6487905784774242,0.5710011099472325,1.3202328709935132,1.551816093560409,-1.0689640847346764,1.3202328709935132,-1.7102303199660085,1.551816093560409,3.2620464135264173,0.5666666666666667,VALID
2022-01-15,2022,1,Extreme,Winter,biomass_low,341.99,352.0543244888255,352.0685298308188,0.014205341993401059,0.030447918290860798,0.47647004633067325,-0.7598673497391615,-0.6270847256930381,-0.191473678977232,0.2686381063207506,0.4265430901774838,0.7257861421029783,-0.6270847256930381,0.4265430901774838,-0.7598673497391615,0.7257861421029783,1.4856534918421398,1.0,VALID
2022-01-16,2022,1,Extreme,Winter,biomass_low,381.91,354.8427635509122,354.74076815811674,-0.10199539279532814,-0.06453387110215658,0.3867424999642712,-0.5789434734849663,-0.47729590476396877,-0.30140465249004933,0.21338220722840617,0.2973667250126369,0.4346995613198681,-0.47729590476396877,0.2973667250126369,-0.5789434734849663,0.4346995613198681,1.0136430348048344,0.6333333333333333,VALID
2022-01-17,2022,1,High,Winter,biomass_low,188.72,178.0786599587439,177.8298061988599,-0.24885375988402814,-0.0917034201388418,0.5523319694573721,-1.1493192301743334,-0.6957288264096689,-0.22533045928038575,0.04234145833336811,0.11345117166169133,0.15509466537974514,-0.6957288264096689,0.11345117166169133,-1.1493192301743334,0.15509466537974514,1.3044138955540785,0.6333333333333333,VALID
2022-01-18,2022,1,Extreme,Winter,biomass_low,321.04,257.7213778332721,261.191597440134,3.4702196068620053,2.7737546022727315,2.972213959860309,-0.18194282598173273,0.3307848080692054,1.3012339397119916,5.275115429875669,6.874347221555305,8.515790334888612,0.3307848080692054,6.874347221555305,-0.18194282598173273,8.515790334888612,8.697733160870344,0.9333333333333333,VALID
2022-01-19,2022,1,Extreme,Winter,biomass_low,285.2,291.61685921009047,292.66290048773294,1.0460412776424561,0.6185037950853882,2.1618587892200547,-0.5660283829781264,-0.356582524452267,0.10834642371095526,1.0775553853209487,2.0291194663611303,3.0272664292280735,-0.356582524452267,2.0291194663611303,-0.5660283829781264,3.0272664292280735,3.5932948122062,0.8,VALID
2022-01-20,2022,1,High,Winter,biomass_low,210.98,224.96951988298116,225.12398867799322,0.15446879501208552,0.16325902362346767,0.5499064628501807,-0.5765874426391008,-0.3269247841270839,-0.09356558414370397,0.32837308341851923,0.6871371136767782,1.0095433123421484,-0.3269247841270839,0.6871371136767782,-0.5765874426391008,1.0095433123421484,1.5861307549812493,0.5666666666666667,VALID
2022-01-21,2022,1,Extreme,Winter,biomass_low,327.57,295.7799231891373,296.88892118432307,1.1089979951858178,0.6871910899659497,1.5780664255690684,-0.28683671359926277,-0.11646399592086709,0.3373695875189924,1.4986812380120114,2.1617747994686174,2.6443617841224856,-0.11646399592086709,2.1617747994686174,-0.28683671359926277,2.6443617841224856,2.9311984977217485,0.8666666666666667,VALID
2022-01-22,2022,1,High,Winter,biomass_low,234.16,239.05518203430094,241.44657110759815,2.3913890732971597,1.7605759647247226,2.3097616393424345,-0.19215371804117032,0.13928103094924327,0.6424596858728506,3.9364310213167144,4.9169558919710115,6.779125164046912,0.13928103094924327,4.9169558919710115,-0.19215371804117032,6.779125164046912,6.971278882088082,0.9333333333333333,VALID
2022-01-23,2022,1,Extreme,Winter,biomass_low,358.61,347.01862531831955,346.53286155063785,-0.4857637676817205,-0.23793066266031815,0.8466000225442256,-1.6793882650144354,-1.280689120702209,-0.6206732179673651,-0.018163677469331674,0.07682905082419897,0.2307110560133673,-1.280689120702209,0.07682905082419897,-1.6793882650144354,0.2307110560133673,1.9100993210278028,0.7666666666666667,VALID
2022-01-24,2022,1,Extreme,Winter,biomass_low,327.76,310.3856466817564,311.35075950281157,0.9651128210552467,0.7818163518373638,1.5414364682981296,-0.38375956192740257,-0.24895891801774608,0.08607905134842042,1.378784387517129,2.2050166755439595,2.4257867764257894,-0.24895891801774608,2.2050166755439595,-0.38375956192740257,2.4257867764257894,2.809546338353192,0.8,VALID
2022-01-25,2022,1,Extreme,Winter,biomass_low,337.91,315.05122345100665,315.4790958666779,0.4278724156712163,0.41165563433648344,2.4883854497312607,-4.265095106701727,-2.383059876610917,-0.9548712126148615,2.2506405541275996,3.828564904506328,3.9670802273746,-2.383059876610917,3.828564904506328,-4.265095106701727,3.9670802273746,8.232175334076327,0.6,VALID
2022-01-26,2022,1,Extreme,Winter,biomass_low,330.71,309.13911919446304,310.2930822763636,1.1539630819005728,0.638580365259628,2.0280536839165175,-1.2406206458387374,-1.0952371400354421,-0.1920071236075529,2.466172533169072,3.7351361819806717,5.134926333669619,-1.0952371400354421,3.7351361819806717,-1.2406206458387374,5.134926333669619,6.375546979508357,0.6333333333333333,VALID
2022-01-27,2022,1,Extreme,Winter,biomass_low,297.47,293.3593099158,295.0738480459765,1.7145381301764473,1.1622963841774947,4.514557144835078,-4.470641989902111,-1.9045101141165046,-0.13850129445698656,3.52254392144107,5.231428957914339,8.365303328635493,-1.9045101141165046,5.231428957914339,-4.470641989902111,8.365303328635493,12.835945318537604,0.7333333333333333,VALID
2022-01-28,2022,1,Extreme,Winter,biomass_low,254.19,269.0348377125665,266.3064328111361,-2.7284049014303093,-3.026634676764246,3.022788784220453,-7.810802348006919,-6.379000943171842,-4.873133204772643,-0.5057417071929393,0.6418661335906565,1.1387962328447947,-6.379000943171842,0.6418661335906565,-7.810802348006919,1.1387962328447947,8.949598580851713,0.8333333333333334,VALID
2022-01-29,2022,1,Extreme,Winter,biomass_low,283.4,257.53848894695756,257.6456255280822,0.10713658112462857,-0.07988214210013211,2.4820397194896655,-3.2120939263836705,-2.958298499026202,-1.3313399024606838,0.9753405582386918,2.7272595403630486,3.392565365602345,-2.958298499026202,2.7272595403630486,-3.2120939263836705,3.392565365602345,6.604659291986016,0.5,VALID
2022-01-30,2022,1,Extreme,Winter,biomass_low,319.78,309.1071424859698,309.9094181851652,0.8022756991953467,0.5146126138538136,1.6526741216482281,-1.3666631817255732,-0.8252790024441707,-0.06385880410971367,1.7208801633608601,2.9610717713585992,3.645917859713798,-0.8252790024441707,2.9610717713585992,-1.3666631817255732,3.645917859713798,5.012581041439371,0.7333333333333333,VALID
2022-01-31,2022,1,Extreme,Winter,biomass_low,360.99,339.42050024335606,338.2588132636921,-1.1616869796638791,-1.1122068570145984,1.6025591754767323,-3.9708208259760625,-2.877124895608557,-2.0884081396615244,0.04060250910529817,0.7596453625759754,1.033897048082275,-2.877124895608557,0.7596453625759754,-3.9708208259760625,1.033897048082275,5.004717874058337,0.7333333333333333,VALID
2022-02-01,2022,1,High,Winter,biomass_low,220.69,222.67989221206417,222.91036175756128,0.2304695454971437,0.42834429701063925,0.7917967505712642,-0.9920408673496169,-0.7727318996978368,-0.3719690597602181,0.6901613113337959,1.144533755495354,1.3813518678726557,-0.7727318996978368,1.144533755495354,-0.9920408673496169,1.3813518678726557,2.373392735222273,0.6333333333333333,VALID
2022-02-02,2022,1,High,Winter,biomass_low,212.84,226.34920353700187,226.4845580738285,0.1353545368265941,0.018838464799117105,0.8155432926401412,-0.9106615273652352,-0.6516973683476806,-0.29982328947969705,0.510817591204777,1.0636183565190127,1.5455186151478773,-0.6516973683476806,1.0636183565190127,-0.9106615273652352,1.5455186151478773,2.4561801425131122,0.5666666666666667,VALID
2022-02-03,2022,1,High,Winter,biomass_low,144.14,219.46986659858595,219.6336939559209,0.16382735733500528,0.15052779352591017,0.3721696583879993,-0.20115708894231546,-0.11365423971859057,0.027449174393289866,0.2812645134813394,0.419732457961132,0.5227594167239202,-0.11365423971859057,0.419732457961132,-0.20115708894231546,0.5227594167239202,0.7239165056662357,0.8,VALID
2022-02-04,2022,1,High,Winter,biomass_low,182.19,211.13412850392746,212.7410593433173,1.6069308393899056,1.039650294557461,1.7860291831868107,-0.5456826167756574,-0.39646023550763226,0.32934128280620456,2.8151324642457993,3.8569820961009107,4.839740023834112,-0.39646023550763226,3.8569820961009107,-0.5456826167756574,4.839740023834112,5.38542264060977,0.8666666666666667,VALID
2022-02-05,2022,1,Moderate,Winter,biomass_low,113.89,157.66193671156486,156.86278876323934,-0.7991479483254967,-0.27575942947780163,1.2861761480092897,-3.6357423101057376,-2.90535667857219,-0.97173990133129,-0.07867330351066215,0.10231818920664185,0.173698614816625,-2.90535667857219,0.10231818920664185,-3.6357423101057376,0.173698614816625,3.8094409249223626,0.8,VALID
2022-02-06,2022,1,Moderate,Winter,biomass_low,112.85,149.35545339968658,148.95621807710705,-0.3992353225795606,-0.20922170459846257,0.6273661790986323,-1.19588181039138,-0.9692811734393245,-0.5930225008324896,-0.02300159855770545,0.00044817063502478684,0.020109683531754206,-0.9692811734393245,0.00044817063502478684,-1.19588181039138,0.020109683531754206,1.2159914939231342,0.8333333333333334,VALID
2022-02-07,2022,1,High,Winter,biomass_low,222.53,203.80412370678508,204.10678481191022,0.3026611051252369,0.3064822268184031,1.134015908557163,-1.5837294358517966,-1.0540099791715076,-0.36509793090345255,0.669225206915101,1.6970669678339647,2.2340697589836624,-1.0540099791715076,1.6970669678339647,-1.5837294358517966,2.2340697589836624,3.817799194835459,0.6333333333333333,VALID
2022-02-08,2022,1,High,Winter,biomass_low,198.47,187.15568455583434,187.16398220917173,0.008297653337427846,-0.03165480113639774,0.2778102208948584,-0.3338576935264228,-0.27521679286346623,-0.14814889610385507,0.17714787822006173,0.37429024736252653,0.4440978656643437,-0.27521679286346623,0.37429024736252653,-0.3338576935264228,0.4440978656643437,0.7779555591907665,1.0,VALID
2022-02-09,2022,1,High,Winter,biomass_low,213.66,202.0208900309877,202.0246914397893,0.0038014088015652686,-0.03408872934141982,0.6364230440666306,-0.9458491810649874,-0.5592244169927368,-0.25216524243982974,0.2914242213484286,0.7485049259036235,1.0636235946487458,-0.5592244169927368,0.7485049259036235,-0.9458491810649874,1.0636235946487458,2.009472775713733,1.0,VALID
2022-02-10,2022,1,High,Winter,biomass_low,123.74,153.73669376245056,153.6539139471583,-0.082779815292245,0.08856402312713385,1.9158876052377385,-1.8368181234386183,-1.051820346257955,-0.535386942532476,0.7416079294454434,1.5513897088690614,2.1336584484922425,-1.051820346257955,1.5513897088690614,-1.8368181234386183,2.1336584484922425,3.9704765719308606,1.0,VALID
2022-02-11,2022,1,High,Winter,biomass_low,150.11,138.06603612457292,137.70035412247026,-0.3656820021026846,-0.06638215544870718,1.8052743202657209,-2.754739071948437,-1.3817933619544274,-0.5464652375142087,0.32467009917368017,0.758221509933364,1.166172078512561,-1.3817933619544274,0.758221509933364,-2.754739071948437,1.166172078512561,3.9209111504609977,0.5333333333333333,VALID
2022-02-12,2022,1,High,Winter,biomass_low,221.19,206.22186216658363,209.20495855116664,2.983096384583007,2.4036945873825317,1.9064224743478169,0.6932255021221039,0.845475473476509,1.5693127582092927,4.347364396565453,5.532514458462493,5.9571320097925,0.845475473476509,5.532514458462493,0.6932255021221039,5.9571320097925,5.263906507670396,1.0,VALID
2022-02-13,2022,1,High,Winter,biomass_low,203.75,201.90082065472672,202.54449891108533,0.643678256358615,0.5520925159811014,0.8714796275107334,-0.5436229610322996,-0.28014109086739153,0.05118158948052809,1.005775404880353,1.4693842419559198,2.3422303134029514,-0.28014109086739153,1.4693842419559198,-0.5436229610322996,2.3422303134029514,2.885853274435251,0.8,VALID
2022-02-14,2022,1,High,Winter,biomass_low,191.15,210.42475689110964,210.34963336586603,-0.0751235252436004,-0.018711769715949345,0.6724721716725742,-1.30253800372286,-0.939742845077859,-0.4973180136719293,0.24687274683810756,0.8907659958513789,0.9643582252053673,-0.939742845077859,0.8907659958513789,-1.30253800372286,0.9643582252053673,2.2668962289282275,1.0,VALID
2022-02-15,2022,1,High,Winter,biomass_low,207.15,200.24080798798397,200.14576694815594,-0.0950410398280591,-0.05439347172018927,0.2410863170045025,-0.4378882538156631,-0.27218275449192497,-0.14421818813134024,0.01891136928174575,0.09807379401568153,0.20690816760733224,-0.27218275449192497,0.09807379401568153,-0.4378882538156631,0.20690816760733224,0.6447964214229953,1.0,VALID
2022-02-16,2022,1,High,Winter,biomass_low,181.22,160.33868842090678,160.21968053776695,-0.11900788313986368,-0.12246244172493448,1.1891594396989968,-2.366285148536616,-1.189262341124555,-0.5400290445287865,0.33003610349108925,1.090096164665659,1.867504877785602,-1.189262341124555,1.090096164665659,-2.366285148536616,1.867504877785602,4.233790026322218,0.5666666666666667,VALID
2022-02-17,2022,1,High,Winter,biomass_low,131.43,144.31792202760127,143.6001277807577,-0.7177942468435968,-0.5026452861364277,1.3645201575599275,-3.015936954522476,-1.6314211279772222,-1.2943485416844993,0.028466396997139043,0.44161993564284546,0.7308974490180474,-1.6314211279772222,0.44161993564284546,-3.015936954522476,0.7308974490180474,3.7468344035405234,0.7,VALID
2022-02-18,2022,1,High,Winter,biomass_low,146.06,147.6635192199234,147.4388085594831,-0.22471066044026317,-0.1507198144083901,1.1914031899865558,-1.6411810200674863,-1.1650689041056608,-0.4784654549963676,0.5168552494170626,0.8723328598584972,0.9888720348479125,-1.1650689041056608,0.8723328598584972,-1.6411810200674863,0.9888720348479125,2.6300530549153986,0.5666666666666667,VALID
2022-02-19,2022,1,High,Winter,biomass_low,133.81,162.51332637315,163.7072111205574,1.193884747407379,1.2365955877108519,1.2770720222084038,-0.585359494179967,-0.338371120087163,0.1020075368437432,2.1719786271911943,2.6445566554854567,3.0386869729562416,-0.338371120087163,2.6445566554854567,-0.585359494179967,3.0386869729562416,3.6240464671362087,0.8,VALID
2022-02-20,2022,1,High,Winter,biomass_low,143.03,164.0691486233948,165.76314186452663,1.693993241131894,1.424430078268017,1.383978457778871,-0.05995250465769569,0.141530574157747,0.6139918852909503,2.6286404069836564,3.482601418278421,3.724237187630042,0.141530574157747,3.482601418278421,-0.05995250465769569,3.724237187630042,3.784189692287738,0.9333333333333333,VALID
2022-02-21,2022,1,High,Winter,biomass_low,202.14,216.23706661353728,217.0644673718962,0.8274007583589328,0.6268000415755495,1.2412455714343291,-0.7957436905032751,-0.6382342743083768,0.10156852813027228,1.3422582007862758,2.222126368111731,2.8132248393275483,-0.6382342743083768,2.222126368111731,-0.7957436905032751,2.8132248393275483,3.6089685298308236,0.8,VALID
2022-02-22,2022,1,High,Winter,biomass_low,145.86,143.30394180206352,143.27513359776108,-0.028808204302435077,-0.017258474357561226,1.1128075145979932,-2.211029951126038,-1.0007435492884607,-0.516817695190781,0.4717813715359398,1.2797022215933003,1.7465846405471717,-1.0007435492884607,1.2797022215933003,-2.211029951126038,1.7465846405471717,3.9576145916732095,1.0,VALID
2022-02-23,2022,1,High,Winter,biomass_low,195.23,134.5004332819147,134.20329046042775,-0.2971428214869538,-0.2307077630386516,1.354611352681042,-2.4990766624806224,-1.9081910478834572,-0.939158790247248,0.33878267089475855,1.4302938674530001,1.735446163542529,-1.9081910478834572,1.4302938674530001,-2.4990766624806224,1.735446163542529,4.234522826023151,0.6333333333333333,VALID
2022-02-24,2022,1,High,Winter,biomass_low,164.35,143.54969252349844,143.76845566569773,0.21876314219923643,0.13531230563759777,1.5336230364939158,-2.1247201752853813,-1.9219061915624622,-0.7204645631695854,1.3051621581145412,2.196782014904548,2.6991775488904706,-1.9219061915624622,2.196782014904548,-2.1247201752853813,2.6991775488904706,4.823897724175852,0.5666666666666667,VALID
2022-02-25,2022,1,High,Winter,biomass_low,179.07,191.95422136801938,192.21832151934586,0.2641001513264617,0.12117685795972477,0.7003795642993711,-0.3992647955620967,-0.3077747012536264,-0.2122534209765874,0.3832944706705419,1.0371105304208104,1.7976385452762371,-0.3077747012536264,1.0371105304208104,-0.3992647955620967,1.7976385452762371,2.196903340838334,0.5666666666666667,VALID
2022-02-26,2022,1,High,Winter,biomass_low,191.21,205.10567464311433,204.9270630304445,-0.1786116126698526,-0.18444294217391644,0.3137165637494904,-0.725958387831946,-0.4248972106094072,-0.2957763748267226,-0.06482390670092286,0.09896322040637254,0.27572243790070217,-0.4248972106094072,0.09896322040637254,-0.725958387831946,0.27572243790070217,1.0016808257326482,0.8333333333333334,VALID
2022-02-27,2022,1,High,Winter,biomass_low,204.5,198.39358270607036,199.81967285775008,1.4260901516797304,1.2067621564334843,0.9250387842936832,0.3282346634667363,0.5777071364740323,0.7387644087674659,1.9533481559429973,2.5060120901267204,3.201688035906569,0.5777071364740323,2.5060120901267204,0.3282346634667363,3.201688035906569,2.873453372439833,1.0,VALID
2022-02-28,2022,1,High,Winter,biomass_low,197.6,183.82417731327322,185.13684426680535,1.3126669535321553,1.2257943007228533,0.9376012474448111,0.01774742061384417,0.3557505973878393,0.6740113224936408,1.626514906605685,2.573476966381071,3.119079235392028,0.3557505973878393,2.573476966381071,0.01774742061384417,3.119079235392028,3.1013318147781836,0.9333333333333333,VALID
2022-03-01,2022,1,Moderate,Summer,biomass_low,115.18,175.3014293079219,175.74037333661036,0.43894402868847826,0.5733522121598185,1.111864257545594,-1.148543158605477,-0.6041671424575924,0.02020258823736043,0.9350209201495829,1.445827393975046,1.7833582111253101,-0.6041671424575924,1.445827393975046,-1.148543158605477,1.7833582111253101,2.931901369730787,0.7333333333333333,VALID
2022-03-02,2022,1,Moderate,Summer,biomass_low,110.46,132.57680931874563,132.30266012008005,-0.27414919866555987,-0.2811977046391121,1.2746509215833197,-2.1477149981893504,-1.6067241214722798,-0.8042226533790924,0.2161031517376344,1.360593214904976,2.0965783285041377,-1.6067241214722798,1.360593214904976,-2.1477149981893504,2.0965783285041377,4.244293326693488,0.6666666666666666,VALID
2022-03-03,2022,1,High,Summer,biomass_low,120.31,128.3175612717132,127.33859774835214,-0.9789635233610549,-0.90889520262904,1.7187591392209323,-4.108094224624715,-3.2791813538841184,-1.6562492301908236,0.08033660336089099,0.9114023596056428,1.1627854586851503,-3.2791813538841184,0.9114023596056428,-4.108094224624715,1.1627854586851503,5.270879683309865,0.7333333333333333,VALID
2022-03-04,2022,1,Moderate,Summer,biomass_low,109.88,115.94358680835457,114.57964516810424,-1.3639416402503257,-1.0942081242981416,1.6143739001561275,-3.324721828709923,-3.051155174457756,-1.6922570555651433,-0.630698736919129,-0.26207108225952536,0.1290479751797034,-3.051155174457756,-0.26207108225952536,-3.324721828709923,0.1290479751797034,3.4537698038896267,0.9333333333333333,VALID
2022-03-05,2022,1,Moderate,Summer,biomass_low,82.56,117.96716274554265,116.68722623129364,-1.2799365142490193,-0.9756976324501778,1.681752515238213,-4.203538001784194,-3.1034059154943505,-1.7730310768169097,-0.46899274357643606,0.06081048596339123,0.7423062261597724,-3.1034059154943505,0.06081048596339123,-4.203538001784194,0.7423062261597724,4.945844227943967,0.8666666666666667,VALID
2022-03-06,2022,1,Moderate,Summer,biomass_low,118.01,149.17316027077226,149.5089691871884,0.33580891641612237,0.2125295907615481,1.226675950963477,-1.3230923461159334,-0.9164551471309466,-0.524944635498251,0.831148479628105,2.0911907602650963,2.6330845806948897,-0.9164551471309466,2.0911907602650963,-1.3230923461159334,2.6330845806948897,3.956176926810823,0.6,VALID
2022-03-07,2022,1,Moderate,Summer,biomass_low,103.29,102.49394304782963,101.90842144477891,-0.5855216030507161,-0.5334364970139163,1.181332392212843,-2.4332210965380003,-1.5506261702997874,-1.135474635683213,-0.019633349703422454,0.3635865873482089,1.1581013045458506,-1.5506261702997874,0.3635865873482089,-2.4332210965380003,1.1581013045458506,3.591322401083851,0.7333333333333333,VALID
2022-03-08,2022,1,Moderate,Summer,biomass_low,114.55,102.71000259266263,101.68776414295829,-1.0222384497043104,-0.7936217135154777,1.443747501937317,-1.8117630677939816,-1.758359454811655,-1.2444297461363334,-0.39875394423547306,-0.1691455220728968,0.026676002979357294,-1.758359454811655,-0.1691455220728968,-1.8117630677939816,0.026676002979357294,1.838439070773339,0.9333333333333333,VALID
2022-03-09,2022,1,Moderate,Summer,biomass_low,106.67,91.5537951653988,90.41584256522043,-1.1379526001783844,-0.779074394301702,1.1714531820323877,-3.7398641854671553,-3.212439818801889,-1.1030072212511506,-0.46463560339595844,-0.353270137192689,-0.20856286397798196,-3.212439818801889,-0.353270137192689,-3.7398641854671553,-0.20856286397798196,3.531301321489173,1.0,VALID
2022-03-10,2022,1,Moderate,Summer,biomass_low,111.28,104.71461037691945,103.8706997383158,-0.8439106386036902,-0.3939364017661333,2.164725673275437,-4.75734538049575,-1.8387137763378283,-1.014577991946524,0.28193210710749383,0.6386962610893284,1.1120684375151793,-1.8387137763378283,0.6386962610893284,-4.75734538049575,1.1120684375151793,5.86941381801093,0.6333333333333333,VALID
2022-03-11,2022,1,Moderate,Summer,biomass_low,119.09,115.7870614204224,114.09096037565175,-1.6961010447706906,-1.4085818593013073,1.3701444610455624,-4.109003956764862,-3.6120840235571134,-2.1184149710076845,-0.8397947781502815,0.0019273915728064595,0.07485280323636706,-3.6120840235571134,0.0019273915728064595,-4.109003956764862,0.07485280323636706,4.1838567600012295,0.9,VALID
2022-03-12,2022,1,Moderate,Summer,biomass_low,100.21,97.64498256206561,96.52525855397518,-1.119724008090393,-0.9382016665504338,1.3456826632260481,-2.2308707958406746,-1.3997069266023516,-1.192446955823229,-0.5682621719043901,-0.2975031374379554,-0.2595295758037168,-1.3997069266023516,-0.2975031374379554,-2.2308707958406746,-0.2595295758037168,1.9713412200369578,1.0,VALID
2022-03-13,2022,1,Moderate,Summer,biomass_low,92.73,98.43434301076873,97.01687517368913,-1.4174678370796088,-1.0322396335843607,1.8165773995450751,-4.162766621819582,-2.0122802540996583,-1.4766623126231693,-0.5855328340080526,-0.2275870108580818,-0.14457922703633236,-2.0122802540996583,-0.2275870108580818,-4.162766621819582,-0.14457922703633236,4.01818739478325,1.0,VALID
2022-03-14,2022,1,Moderate,Summer,biomass_low,77.49,103.69734718667064,102.98961089853509,-0.7077362881355636,-0.5310858248026449,1.2889174478144831,-1.8060912785474437,-1.6211403260424575,-0.9671258415409518,-0.04734102604448509,0.4083953905156321,0.459473232251836,-1.6211403260424575,0.4083953905156321,-1.8060912785474437,0.459473232251836,2.2655645107992797,0.7666666666666667,VALID
