season,pm25_persistence_shap,meteorology_shap,wind_ventilation_shap,biomass_burning_shap,calendar_seasonal_shap
monsoon,-82.39758932028114,0.5196274890164971,-1.0429362678146732,-0.33664933494073873,0.0
post_monsoon,77.04868930026466,1.0815256245625586,0.7350065494206793,3.031197714493786,0.0
summer,-50.85239411069849,0.6511780179535185,-1.5427095597229274,1.0525685800842357,0.0
winter,109.60748956014865,1.6665284157902651,0.2744626881383413,-0.40584278712751576,0.0
