date,scenario,ood_flag,ood_score,ood_reason
2020-02-22,biomass_median,True,5.523069302278581,Extreme z-score (5.52) on feature 'humidity_pct_roll_var_3d'
2020-02-23,biomass_median,False,2.772007935161643,Normal feature distribution
2020-02-24,biomass_median,False,3.004650393582209,Normal feature distribution
2020-02-25,biomass_median,False,2.8799060351262433,Normal feature distribution
2020-02-26,biomass_median,False,1.5897727041637992,Normal feature distribution
2020-02-27,biomass_median,False,1.8512623778992654,Normal feature distribution
2020-02-28,biomass_median,False,2.54122502969539,Normal feature distribution
2020-02-29,biomass_median,False,1.450600726334479,Normal feature distribution
2020-03-01,biomass_median,False,1.326765241119112,Normal feature distribution
2020-03-02,biomass_median,False,2.37953783925881,Normal feature distribution
2020-03-03,biomass_median,False,2.994420626342513,Normal feature distribution
2020-03-04,biomass_median,False,2.4408626783114866,Normal feature distribution
2020-03-05,biomass_median,False,2.6746004730685082,Normal feature distribution
2020-03-06,biomass_median,False,2.9799579884384175,Normal feature distribution
2020-03-07,biomass_median,False,3.2173601306205795,Normal feature distribution
2020-03-08,biomass_median,False,3.0765411322394605,Normal feature distribution
2020-03-09,biomass_median,False,2.975421433184086,Normal feature distribution
2020-03-10,biomass_median,False,1.901975695851412,Normal feature distribution
2020-03-11,biomass_median,False,1.9484804030303693,Normal feature distribution
2020-03-12,biomass_median,False,2.307596894104451,Normal feature distribution
2020-03-13,biomass_median,False,2.8019592866600687,Normal feature distribution
2020-03-14,biomass_median,False,2.147969309547909,Normal feature distribution
2020-03-15,biomass_median,False,2.0164909450271056,Normal feature distribution
2020-03-16,biomass_median,False,1.9329789996369828,Normal feature distribution
2020-03-17,biomass_median,False,1.6675942291770598,Normal feature distribution
2020-03-18,biomass_median,False,1.3712997704289134,Normal feature distribution
2020-03-19,biomass_median,False,2.312298631408659,Normal feature distribution
2020-03-20,biomass_median,False,2.8083058276965756,Normal feature distribution
2020-03-21,biomass_median,False,1.411674129324911,Normal feature distribution
2020-03-22,biomass_median,False,1.280629190471287,Normal feature distribution
2020-03-23,biomass_median,False,1.2242051058852177,Normal feature distribution
2020-03-24,biomass_median,False,1.3605469258618499,Normal feature distribution
2020-03-25,biomass_median,False,1.2085365789418734,Normal feature distribution
2020-03-26,biomass_median,False,1.7104845023079127,Normal feature distribution
2020-03-27,biomass_median,False,1.5323580949427171,Normal feature distribution
2020-03-28,biomass_median,False,1.4597813510889166,Normal feature distribution
2020-03-29,biomass_median,False,1.1576133730138118,Normal feature distribution
2020-03-30,biomass_median,False,1.2988270612227168,Normal feature distribution
2020-03-31,biomass_median,False,1.298829472698309,Normal feature distribution
2020-04-01,biomass_median,False,1.8310879445693928,Normal feature distribution
2020-04-02,biomass_median,False,1.2491392194149789,Normal feature distribution
2020-04-03,biomass_median,False,1.2287988450150005,Normal feature distribution
2020-04-04,biomass_median,False,1.236060542035672,Normal feature distribution
2020-04-05,biomass_median,False,1.299858170818,Normal feature distribution
2020-04-06,biomass_median,False,1.2236138389716675,Normal feature distribution
2020-04-07,biomass_median,False,1.4679522820201378,Normal feature distribution
2020-04-08,biomass_median,False,1.2768275791013866,Normal feature distribution
2020-04-09,biomass_median,False,1.586806632261353,Normal feature distribution
2020-04-10,biomass_median,False,1.586806632261353,Normal feature distribution
2020-04-11,biomass_median,False,1.586806632261353,Normal feature distribution
2020-04-12,biomass_median,False,1.6694078578421765,Normal feature distribution
2020-04-13,biomass_median,False,1.3259958616746421,Normal feature distribution
2020-04-14,biomass_median,False,1.3259958616746421,Normal feature distribution
2020-04-15,biomass_median,False,1.670156665287647,Normal feature distribution
2020-04-16,biomass_median,False,2.0690822908354276,Normal feature distribution
2020-04-17,biomass_median,False,1.8695754903460133,Normal feature distribution
2020-04-18,biomass_median,False,1.6129486103348776,Normal feature distribution
2020-04-19,biomass_median,False,1.7920115236261056,Normal feature distribution
2020-04-20,biomass_median,False,1.7920542775341866,Normal feature distribution
2020-04-21,biomass_median,False,1.7922163743225412,Normal feature distribution
2020-04-22,biomass_median,False,1.6129486103348776,Normal feature distribution
2020-04-23,biomass_median,False,1.6129486103348776,Normal feature distribution
2020-04-24,biomass_median,False,2.0544977569681406,Normal feature distribution
2020-04-25,biomass_median,False,1.794220563373618,Normal feature distribution
2020-04-26,biomass_median,False,1.496468274940431,Normal feature distribution
2020-04-27,biomass_median,False,3.4419168469344905,Normal feature distribution
2020-04-28,biomass_median,False,3.72006600629115,Normal feature distribution
2020-04-29,biomass_median,False,2.627096101611307,Normal feature distribution
2020-04-30,biomass_median,False,1.8631154309224371,Normal feature distribution
2020-05-01,biomass_median,False,1.5764659849965794,Normal feature distribution
2020-05-02,biomass_median,False,1.7972142352635143,Normal feature distribution
2020-05-03,biomass_median,False,2.630833843083124,Normal feature distribution
2020-05-04,biomass_median,False,2.626742408794902,Normal feature distribution
2020-05-05,biomass_median,False,2.627096101611307,Normal feature distribution
2020-05-06,biomass_median,False,2.2349537353916817,Normal feature distribution
2020-05-07,biomass_median,False,2.4504202501114185,Normal feature distribution
2020-05-08,biomass_median,False,1.8870890706053556,Normal feature distribution
2020-05-09,biomass_median,False,2.630833843083124,Normal feature distribution
2020-05-10,biomass_median,False,2.6366110289815277,Normal feature distribution
2020-05-11,biomass_median,False,1.3466047294837966,Normal feature distribution
2020-05-12,biomass_median,False,1.889290254249698,Normal feature distribution
2020-05-13,biomass_median,False,1.2743502884810305,Normal feature distribution
2020-05-14,biomass_median,False,1.5709334814306906,Normal feature distribution
2020-05-15,biomass_median,False,1.3608578369097588,Normal feature distribution
2020-05-16,biomass_median,False,2.6366110289815277,Normal feature distribution
2020-05-17,biomass_median,False,2.134862037124366,Normal feature distribution
2020-05-18,biomass_median,False,1.5817669524262725,Normal feature distribution
2020-05-19,biomass_median,False,1.8926002345496522,Normal feature distribution
2020-05-20,biomass_median,False,2.1019333080759295,Normal feature distribution
2020-05-21,biomass_median,False,2.102218511038705,Normal feature distribution
2020-05-22,biomass_median,False,2.1386336095835254,Normal feature distribution
2020-05-23,biomass_median,False,2.1386336095835254,Normal feature distribution
2020-05-24,biomass_median,False,2.173827610565092,Normal feature distribution
2020-05-25,biomass_median,False,2.286871843750485,Normal feature distribution
2020-05-26,biomass_median,False,2.3999160769358783,Normal feature distribution
2020-05-27,biomass_median,False,2.3999160769358783,Normal feature distribution
2020-05-28,biomass_median,False,2.3999160769358783,Normal feature distribution
2020-05-29,biomass_median,False,3.1529241244546915,Normal feature distribution
2020-05-30,biomass_median,True,8.104834585265221,Extreme z-score (8.10) on feature 'humidity_pct_roll_var_3d'
2020-05-31,biomass_median,True,4.789952770445523,Extreme z-score (4.79) on feature 'humidity_pct_roll_var_7d'
2020-06-01,biomass_median,True,7.271611223435082,Extreme z-score (7.27) on feature 'temperature_c_roll_var_7d'
2020-06-02,biomass_median,True,7.449596625506006,Extreme z-score (7.45) on feature 'temperature_c_roll_var_7d'
2020-06-03,biomass_median,True,4.726419973821364,Extreme z-score (4.73) on feature 'temperature_c_roll_var_7d'
2020-06-04,biomass_median,False,4.077334728334046,Normal feature distribution
2020-06-05,biomass_median,False,3.99999492537356,Normal feature distribution
2020-06-06,biomass_median,False,3.938871721600195,Normal feature distribution
2020-06-07,biomass_median,False,3.753532112147827,Normal feature distribution
2020-06-08,biomass_median,False,3.1520975349775533,Normal feature distribution
2020-06-09,biomass_median,False,2.415860854521378,Normal feature distribution
2020-06-10,biomass_median,False,2.1549369320742695,Normal feature distribution
2020-06-11,biomass_median,False,2.6938426285532104,Normal feature distribution
2020-06-12,biomass_median,False,2.255067031836976,Normal feature distribution
2020-06-13,biomass_median,False,1.6970682493610711,Normal feature distribution
2020-06-14,biomass_median,False,1.7072613729147434,Normal feature distribution
2020-06-15,biomass_median,False,1.738886064608213,Normal feature distribution
2020-06-16,biomass_median,False,1.703978027456595,Normal feature distribution
2020-06-17,biomass_median,False,1.6595480447469688,Normal feature distribution
2020-06-18,biomass_median,False,1.6018950878809566,Normal feature distribution
2020-06-19,biomass_median,False,1.5369814475350547,Normal feature distribution
2020-06-20,biomass_median,False,1.5369814475350547,Normal feature distribution
2020-06-21,biomass_median,False,1.5369814475350547,Normal feature distribution
2020-06-22,biomass_median,False,1.508410083307989,Normal feature distribution
2020-06-23,biomass_median,False,1.468946174917015,Normal feature distribution
2020-06-24,biomass_median,False,1.468946174917015,Normal feature distribution
2020-06-25,biomass_median,False,1.468946174917015,Normal feature distribution
2020-06-26,biomass_median,False,1.465051737799847,Normal feature distribution
2020-06-27,biomass_median,False,1.3036249103080129,Normal feature distribution
2020-06-28,biomass_median,False,3.821348512286813,Normal feature distribution
2020-06-29,biomass_median,False,2.626742408794902,Normal feature distribution
2020-06-30,biomass_median,False,3.1209092070018536,Normal feature distribution
2020-07-01,biomass_median,False,2.033963015197385,Normal feature distribution
2020-07-02,biomass_median,False,1.9910997024521013,Normal feature distribution
2020-07-03,biomass_median,False,1.4961715642237048,Normal feature distribution
2020-07-04,biomass_median,False,2.630833843083124,Normal feature distribution
2020-07-05,biomass_median,False,2.003373883300994,Normal feature distribution
2020-07-06,biomass_median,False,3.8167540969166285,Normal feature distribution
2020-07-07,biomass_median,False,1.7063029725880086,Normal feature distribution
2020-07-08,biomass_median,False,1.990358477355028,Normal feature distribution
2020-07-09,biomass_median,False,2.5759507804457975,Normal feature distribution
2020-07-10,biomass_median,False,1.7343187159669966,Normal feature distribution
2020-07-11,biomass_median,False,2.6366110289815277,Normal feature distribution
2020-07-12,biomass_median,False,2.007063433693017,Normal feature distribution
2020-07-13,biomass_median,False,1.7018282359773764,Normal feature distribution
2020-07-14,biomass_median,False,1.547039367095809,Normal feature distribution
2020-07-15,biomass_median,False,1.2526556082660758,Normal feature distribution
2020-07-16,biomass_median,False,1.4890426287302445,Normal feature distribution
2020-07-17,biomass_median,False,1.4751375098794108,Normal feature distribution
2020-07-18,biomass_median,False,1.3065077766147686,Normal feature distribution
2020-07-19,biomass_median,False,1.1960525963674047,Normal feature distribution
2020-07-20,biomass_median,False,1.1960525963674047,Normal feature distribution
2020-07-21,biomass_median,False,1.5492106371195555,Normal feature distribution
2020-07-22,biomass_median,False,1.2043446706693364,Normal feature distribution
2020-07-23,biomass_median,False,1.2271313680818756,Normal feature distribution
2020-07-24,biomass_median,False,1.3757502156571972,Normal feature distribution
2020-07-25,biomass_median,False,1.3759665842962567,Normal feature distribution
2020-07-26,biomass_median,False,1.3765316815234558,Normal feature distribution
2020-07-27,biomass_median,False,1.278409606964819,Normal feature distribution
2020-07-28,biomass_median,False,1.278409606964819,Normal feature distribution
2020-07-29,biomass_median,False,1.2285151524737812,Normal feature distribution
2020-07-30,biomass_median,False,1.3811071118874643,Normal feature distribution
2020-07-31,biomass_median,False,1.2811753899351288,Normal feature distribution
2020-08-01,biomass_median,False,1.2080425128018626,Normal feature distribution
2020-08-02,biomass_median,False,1.3757502156571972,Normal feature distribution
2020-08-03,biomass_median,False,1.3759665842962567,Normal feature distribution
2020-08-04,biomass_median,False,1.3765316815234558,Normal feature distribution
2020-08-05,biomass_median,False,1.2244774747144143,Normal feature distribution
2020-08-06,biomass_median,False,1.3886781408934925,Normal feature distribution
2020-08-07,biomass_median,True,5.575212552515627,Extreme z-score (5.58) on feature 'wind_speed_kmh_roll_var_3d'
2020-08-08,biomass_median,False,3.970787791240091,Normal feature distribution
2020-08-09,biomass_median,True,7.364537496048398,Extreme z-score (7.36) on feature 'wind_speed_kmh_roll_var_3d'
2020-08-10,biomass_median,False,4.093260436455217,Normal feature distribution
2020-08-11,biomass_median,False,4.22573460530264,Normal feature distribution
2020-08-12,biomass_median,False,4.22573460530264,Normal feature distribution
2020-08-13,biomass_median,False,4.265372545587695,Normal feature distribution
2020-08-14,biomass_median,False,2.6837084302445255,Normal feature distribution
2020-08-15,biomass_median,False,2.5137559190308782,Normal feature distribution
2020-08-16,biomass_median,False,2.122629272545594,Normal feature distribution
2020-08-17,biomass_median,False,2.148063297861217,Normal feature distribution
2020-08-18,biomass_median,False,2.174976748830831,Normal feature distribution
2020-08-19,biomass_median,False,2.2495388713355844,Normal feature distribution
2020-08-20,biomass_median,False,3.5141622224139972,Normal feature distribution
2020-08-21,biomass_median,False,2.0452178334074724,Normal feature distribution
2020-08-22,biomass_median,False,1.5918640232195167,Normal feature distribution
2020-08-23,biomass_median,False,2.076541021166522,Normal feature distribution
2020-08-24,biomass_median,False,2.1232922241726278,Normal feature distribution
2020-08-25,biomass_median,False,2.910543823768568,Normal feature distribution
2020-08-26,biomass_median,False,1.8553045972468991,Normal feature distribution
2020-08-27,biomass_median,False,1.8418600350996368,Normal feature distribution
2020-08-28,biomass_median,False,1.844086819280011,Normal feature distribution
2020-08-29,biomass_median,False,2.079429636001859,Normal feature distribution
2020-08-30,biomass_median,False,1.8229957231445333,Normal feature distribution
2020-08-31,biomass_median,False,3.235276492226893,Normal feature distribution
2020-09-01,biomass_median,False,2.5888020391921422,Normal feature distribution
2020-09-02,biomass_median,False,3.1438840732571536,Normal feature distribution
2020-09-03,biomass_median,False,2.330672407638965,Normal feature distribution
2020-09-04,biomass_median,False,2.2357812929238006,Normal feature distribution
2020-09-05,biomass_median,False,2.2184286851587567,Normal feature distribution
2020-09-06,biomass_median,False,2.5928059667326924,Normal feature distribution
2020-09-07,biomass_median,False,1.618131171216399,Normal feature distribution
2020-09-08,biomass_median,False,1.7193116333336937,Normal feature distribution
2020-09-09,biomass_median,False,1.7193116333336937,Normal feature distribution
2020-09-10,biomass_median,False,1.6632404171083626,Normal feature distribution
2020-09-11,biomass_median,False,1.6178745655190505,Normal feature distribution
2020-09-12,biomass_median,False,1.5842762343995849,Normal feature distribution
2020-09-13,biomass_median,False,2.5984566292670728,Normal feature distribution
2020-09-14,biomass_median,False,1.6009941304826902,Normal feature distribution
2020-09-15,biomass_median,False,1.5698359646962472,Normal feature distribution
2020-09-16,biomass_median,False,1.462582345416616,Normal feature distribution
2020-09-17,biomass_median,False,1.3093735098624513,Normal feature distribution
2020-09-18,biomass_median,False,1.2802625557563518,Normal feature distribution
2020-09-19,biomass_median,False,1.2742149417501272,Normal feature distribution
2020-09-20,biomass_median,False,1.236060542035672,Normal feature distribution
2020-09-21,biomass_median,False,1.4840641401796306,Normal feature distribution
2020-09-22,biomass_median,False,1.426832540607948,Normal feature distribution
2020-09-23,biomass_median,False,1.1852461445622193,Normal feature distribution
2020-09-24,biomass_median,False,1.1852461445622193,Normal feature distribution
2020-09-25,biomass_median,False,1.1852461445622193,Normal feature distribution
2020-09-26,biomass_median,False,1.1931822246231114,Normal feature distribution
2020-09-27,biomass_median,False,1.1931822246231105,Normal feature distribution
2020-09-28,biomass_median,False,1.1852461445622193,Normal feature distribution
2020-09-29,biomass_median,False,1.1852461445622193,Normal feature distribution
2020-09-30,biomass_median,False,1.1998773013619677,Normal feature distribution
2020-10-01,biomass_median,False,1.7272385430813393,Normal feature distribution
2020-10-02,biomass_median,False,1.5431688327522148,Normal feature distribution
2020-10-03,biomass_median,False,1.1220911926590047,Normal feature distribution
2020-10-04,biomass_median,False,1.1511030940025744,Normal feature distribution
2020-10-05,biomass_median,False,1.1987479773567202,Normal feature distribution
2020-10-06,biomass_median,False,1.2348124501972002,Normal feature distribution
2020-10-07,biomass_median,False,1.3901454942163345,Normal feature distribution
2020-10-08,biomass_median,False,1.8220980098738178,Normal feature distribution
2020-10-09,biomass_median,False,1.832245663890707,Normal feature distribution
2020-10-10,biomass_median,False,1.958329964614064,Normal feature distribution
2020-10-11,biomass_median,False,1.6775832379554116,Normal feature distribution
2020-10-12,biomass_median,False,1.3774083970717599,Normal feature distribution
2020-10-13,biomass_median,False,1.367798445899742,Normal feature distribution
2020-10-14,biomass_median,False,1.4146870784897105,Normal feature distribution
2020-10-15,biomass_median,False,1.6141567321051213,Normal feature distribution
2020-10-16,biomass_median,False,1.7878668640468882,Normal feature distribution
2020-10-17,biomass_median,False,1.9384923010846902,Normal feature distribution
2020-10-18,biomass_median,False,1.9836688455782492,Normal feature distribution
2020-10-19,biomass_median,False,1.9726898870344467,Normal feature distribution
2020-10-20,biomass_median,False,1.9194384078932554,Normal feature distribution
2020-10-21,biomass_median,False,1.8347206386508306,Normal feature distribution
2020-10-22,biomass_median,False,1.8027519091925899,Normal feature distribution
2020-10-23,biomass_median,False,1.8103176316502498,Normal feature distribution
2020-10-24,biomass_median,False,1.8624703284000255,Normal feature distribution
2020-10-25,biomass_median,False,1.8844883974991997,Normal feature distribution
2020-10-26,biomass_median,False,1.9906214749006943,Normal feature distribution
2020-10-27,biomass_median,False,2.0150280362894284,Normal feature distribution
2020-10-28,biomass_median,False,1.7960123450978245,Normal feature distribution
2020-10-29,biomass_median,False,1.7549121283517408,Normal feature distribution
2020-10-30,biomass_median,False,1.7480021576688147,Normal feature distribution
2020-10-31,biomass_median,False,1.8108856283509107,Normal feature distribution
2020-11-01,biomass_median,False,1.8715387219068802,Normal feature distribution
2020-11-02,biomass_median,True,6.187212839653791,Extreme z-score (6.19) on feature 'pm25_roll_var_3d'
2020-11-03,biomass_median,False,3.6750946537726406,Normal feature distribution
2020-11-04,biomass_median,False,4.139298265680799,Normal feature distribution
2020-11-05,biomass_median,False,4.159362920207466,Normal feature distribution
2020-11-06,biomass_median,False,3.813246485401191,Normal feature distribution
2020-11-07,biomass_median,False,3.1089472321840947,Normal feature distribution
2020-11-08,biomass_median,False,3.270461873817945,Normal feature distribution
2020-11-09,biomass_median,False,3.2968979559055094,Normal feature distribution
2020-11-10,biomass_median,False,2.9540522479330327,Normal feature distribution
2020-11-11,biomass_median,False,2.2377265740643355,Normal feature distribution
2020-11-12,biomass_median,False,2.586870188946303,Normal feature distribution
2020-11-13,biomass_median,False,2.045539067821515,Normal feature distribution
2020-11-14,biomass_median,False,2.322795289843085,Normal feature distribution
2020-11-15,biomass_median,False,2.322795289843085,Normal feature distribution
2020-11-16,biomass_median,False,3.7919144217897545,Normal feature distribution
2020-11-17,biomass_median,False,3.356079425411078,Normal feature distribution
2020-11-18,biomass_median,False,2.0753232805550064,Normal feature distribution
2020-11-19,biomass_median,False,2.240867793453248,Normal feature distribution
2020-11-20,biomass_median,False,2.574061167472325,Normal feature distribution
2020-11-21,biomass_median,False,2.075898368264829,Normal feature distribution
2020-11-22,biomass_median,False,1.8963663413326872,Normal feature distribution
2020-11-23,biomass_median,False,1.8307666318785623,Normal feature distribution
2020-11-24,biomass_median,False,1.9607163397430294,Normal feature distribution
2020-11-25,biomass_median,False,2.405692531744303,Normal feature distribution
2020-11-26,biomass_median,True,4.578842750263318,Extreme z-score (4.58) on feature 'pm25_roll_var_3d'
2020-11-27,biomass_median,False,2.6706065811161115,Normal feature distribution
2020-11-28,biomass_median,False,2.684488400744603,Normal feature distribution
2020-11-29,biomass_median,False,2.5939357304111703,Normal feature distribution
2020-11-30,biomass_median,False,2.104697007302796,Normal feature distribution
2020-12-01,biomass_median,False,2.1947842559855997,Normal feature distribution
2020-12-02,biomass_median,False,2.3558839258465403,Normal feature distribution
2020-12-03,biomass_median,False,2.8678092340154215,Normal feature distribution
2020-12-04,biomass_median,False,3.638607713691062,Normal feature distribution
2020-12-05,biomass_median,False,2.970622986271155,Normal feature distribution
2020-12-06,biomass_median,False,2.0984966535387355,Normal feature distribution
2020-12-07,biomass_median,False,2.304883804815117,Normal feature distribution
2020-12-08,biomass_median,False,2.56095825385707,Normal feature distribution
2020-12-09,biomass_median,False,2.3562745709581376,Normal feature distribution
2020-12-10,biomass_median,False,2.4453112507360193,Normal feature distribution
2020-12-11,biomass_median,False,2.344205645944592,Normal feature distribution
2020-12-12,biomass_median,False,2.609422298528356,Normal feature distribution
2020-12-13,biomass_median,False,2.945173427872337,Normal feature distribution
2020-12-14,biomass_median,False,2.380920783091775,Normal feature distribution
2020-12-15,biomass_median,False,4.072384951359493,Normal feature distribution
2020-12-16,biomass_median,False,4.293847857396029,Normal feature distribution
2020-12-17,biomass_median,True,4.6142215811236555,Extreme z-score (4.61) on feature 'temperature_c_roll_var_7d'
2020-12-18,biomass_median,True,4.729123549549187,Extreme z-score (4.73) on feature 'temperature_c_roll_var_7d'
2020-12-19,biomass_median,False,4.059838704400107,Normal feature distribution
2020-12-20,biomass_median,False,4.061262595448508,Normal feature distribution
2020-12-21,biomass_median,False,3.6994667565175123,Normal feature distribution
2020-12-22,biomass_median,False,3.3679339153918333,Normal feature distribution
2020-12-23,biomass_median,False,2.940107785603314,Normal feature distribution
2020-12-24,biomass_median,False,2.4212439629189624,Normal feature distribution
2020-12-25,biomass_median,False,3.4765929625625147,Normal feature distribution
2020-12-26,biomass_median,False,3.4677617357587405,Normal feature distribution
2020-12-27,biomass_median,False,2.2220830803567235,Normal feature distribution
2020-12-28,biomass_median,False,2.159551636584034,Normal feature distribution
2020-12-29,biomass_median,False,1.9098368091367686,Normal feature distribution
2020-12-30,biomass_median,False,3.0013798198136774,Normal feature distribution
2020-12-31,biomass_median,False,2.805867151987688,Normal feature distribution
2021-01-01,biomass_median,False,2.0828362297073,Normal feature distribution
2021-01-02,biomass_median,False,2.100904163457717,Normal feature distribution
2021-01-03,biomass_median,False,2.510260771185807,Normal feature distribution
2021-01-04,biomass_median,False,4.469053518598676,Normal feature distribution
2021-01-05,biomass_median,False,3.510261492329545,Normal feature distribution
2021-01-06,biomass_median,True,4.678206206678282,Extreme z-score (4.68) on feature 'temperature_c_roll_var_7d'
2021-01-07,biomass_median,False,4.256448393163436,Normal feature distribution
2021-01-08,biomass_median,False,2.5529212933042995,Normal feature distribution
2021-01-09,biomass_median,False,2.43223561237574,Normal feature distribution
2021-01-10,biomass_median,False,2.310965581440499,Normal feature distribution
2021-01-11,biomass_median,False,2.310965581440499,Normal feature distribution
2021-01-12,biomass_median,False,2.2839452665466276,Normal feature distribution
2021-01-13,biomass_median,False,2.2024081332731065,Normal feature distribution
2021-01-14,biomass_median,False,2.0428575593814458,Normal feature distribution
2021-01-15,biomass_median,False,2.2400001791353126,Normal feature distribution
2021-01-16,biomass_median,False,2.280699834122128,Normal feature distribution
2021-01-17,biomass_median,False,2.098945199561723,Normal feature distribution
2021-01-18,biomass_median,False,2.841661767115386,Normal feature distribution
2021-01-19,biomass_median,False,1.9778242378182378,Normal feature distribution
2021-01-20,biomass_median,False,2.2027665115663164,Normal feature distribution
2021-01-21,biomass_median,False,1.8312630684236277,Normal feature distribution
2021-01-22,biomass_median,False,2.240366460796841,Normal feature distribution
2021-01-23,biomass_median,False,2.2810746724970885,Normal feature distribution
2021-01-24,biomass_median,False,2.23055316706438,Normal feature distribution
2021-01-25,biomass_median,False,2.2294546838283993,Normal feature distribution
2021-01-26,biomass_median,False,1.9022101345758373,Normal feature distribution
2021-01-27,biomass_median,False,2.26937377481554,Normal feature distribution
2021-01-28,biomass_median,False,2.430573261282546,Normal feature distribution
2021-01-29,biomass_median,False,2.4328339104037036,Normal feature distribution
2021-01-30,biomass_median,False,2.4316619106741255,Normal feature distribution
2021-01-31,biomass_median,False,1.9774275990393044,Normal feature distribution
2021-02-01,biomass_median,False,2.095531570754652,Normal feature distribution
2021-02-02,biomass_median,False,2.2671666976117333,Normal feature distribution
2021-02-03,biomass_median,False,2.428261144813241,Normal feature distribution
2021-02-04,biomass_median,False,1.9089423329409225,Normal feature distribution
2021-02-05,biomass_median,False,2.2266299460112893,Normal feature distribution
2021-02-06,biomass_median,False,2.123918407603536,Normal feature distribution
2021-02-07,biomass_median,False,1.848029307925217,Normal feature distribution
2021-02-08,biomass_median,False,2.1322181136028453,Normal feature distribution
2021-02-09,biomass_median,False,2.2675386907740998,Normal feature distribution
2021-02-10,biomass_median,False,2.428667006543307,Normal feature distribution
2021-02-11,biomass_median,False,1.889901252022278,Normal feature distribution
2021-02-12,biomass_median,False,1.7647551823647774,Normal feature distribution
2021-02-13,biomass_median,False,1.723039825812277,Normal feature distribution
2021-02-14,biomass_median,False,1.6535142315581097,Normal feature distribution
2021-02-15,biomass_median,False,1.6706628757090576,Normal feature distribution
2021-02-16,biomass_median,False,1.8886540280515471,Normal feature distribution
2021-02-17,biomass_median,False,2.0125797205288105,Normal feature distribution
2021-02-18,biomass_median,False,1.8151203531252726,Normal feature distribution
2021-02-19,biomass_median,False,1.8238826038980294,Normal feature distribution
2021-02-20,biomass_median,False,1.5268987667399527,Normal feature distribution
2021-02-21,biomass_median,False,1.5020209594362202,Normal feature distribution
2021-02-22,biomass_median,False,1.8752350990450286,Normal feature distribution
2021-02-23,biomass_median,False,1.4595451273026128,Normal feature distribution
2021-02-24,biomass_median,False,1.4595451273026128,Normal feature distribution
2021-02-25,biomass_median,False,1.4595451273026128,Normal feature distribution
2021-02-26,biomass_median,False,1.5532085886668177,Normal feature distribution
2021-02-27,biomass_median,False,1.7349103252991893,Normal feature distribution
2021-02-28,biomass_median,False,1.8268772360280872,Normal feature distribution
2021-03-01,biomass_median,False,1.6970902812906656,Normal feature distribution
2021-03-02,biomass_median,False,2.0172032493475633,Normal feature distribution
2021-03-03,biomass_median,False,1.9058233226422718,Normal feature distribution
2021-03-04,biomass_median,False,1.9058753863424656,Normal feature distribution
2021-03-05,biomass_median,False,2.071600105039633,Normal feature distribution
2021-03-06,biomass_median,False,1.7154416928738332,Normal feature distribution
2021-03-07,biomass_median,False,1.6934793827750863,Normal feature distribution
2021-03-08,biomass_median,False,1.6024709817569127,Normal feature distribution
2021-03-09,biomass_median,False,1.9083041924249138,Normal feature distribution
2021-03-10,biomass_median,False,1.5892979922003396,Normal feature distribution
2021-03-11,biomass_median,False,1.506445885820837,Normal feature distribution
2021-03-12,biomass_median,False,1.6040811816214573,Normal feature distribution
2021-03-13,biomass_median,False,1.0631261237271563,Normal feature distribution
2021-03-14,biomass_median,False,1.0618412119377851,Normal feature distribution
2021-03-15,biomass_median,False,1.4709836143949442,Normal feature distribution
2021-03-16,biomass_median,False,1.9116774344068794,Normal feature distribution
2021-03-17,biomass_median,False,1.2190990963481725,Normal feature distribution
2021-03-18,biomass_median,False,1.0616005967766153,Normal feature distribution
2021-03-19,biomass_median,False,1.6064422366912383,Normal feature distribution
2021-03-20,biomass_median,False,1.0616538576139778,Normal feature distribution
2021-03-21,biomass_median,False,1.3065077766147686,Normal feature distribution
2021-03-22,biomass_median,False,1.4729018376906449,Normal feature distribution
2021-03-23,biomass_median,False,1.9376039263146245,Normal feature distribution
2021-03-24,biomass_median,False,2.835286347940966,Normal feature distribution
2021-03-25,biomass_median,False,2.835414441610081,Normal feature distribution
2021-03-26,biomass_median,False,2.835816033433498,Normal feature distribution
2021-03-27,biomass_median,False,2.319650569185474,Normal feature distribution
2021-03-28,biomass_median,False,1.6291890527671966,Normal feature distribution
2021-03-29,biomass_median,False,2.5753088617344546,Normal feature distribution
2021-03-30,biomass_median,False,2.839987163010501,Normal feature distribution
2021-03-31,biomass_median,True,8.295869765549558,Extreme z-score (8.30) on feature 'wind_speed_kmh_roll_var_3d'
2021-04-01,biomass_median,True,5.221248263172495,Extreme z-score (5.22) on feature 'wind_speed_kmh_roll_var_3d'
2021-04-02,biomass_median,True,5.0112223646821015,Extreme z-score (5.01) on feature 'wind_speed_kmh_roll_var_7d'
2021-04-03,biomass_median,True,5.33648663937418,Extreme z-score (5.34) on feature 'wind_speed_kmh_roll_var_7d'
2021-04-04,biomass_median,True,5.111943229973,Extreme z-score (5.11) on feature 'wind_speed_kmh_roll_var_7d'
2021-04-05,biomass_median,False,4.061476453378331,Normal feature distribution
2021-04-06,biomass_median,False,3.771670133596088,Normal feature distribution
2021-04-07,biomass_median,False,2.890548884887416,Normal feature distribution
2021-04-08,biomass_median,False,2.869897405396644,Normal feature distribution
2021-04-09,biomass_median,False,2.836847594560318,Normal feature distribution
2021-04-10,biomass_median,False,2.8299389558930965,Normal feature distribution
2021-04-11,biomass_median,False,2.5217718007976404,Normal feature distribution
