date,eval_fold,year,method,nominal_coverage,lower_bound,upper_bound,interval_width,observed_pm25,covered,is_clipped,season,pollution_regime
2022-01-19,1,2022,bootstrap_clipped,0.9,274.63941422319164,307.19901027510514,32.5595960519135,285.2,True,True,Winter,Extreme
2022-01-19,1,2022,bootstrap_raw,0.95,270.28625629966433,309.2144941637301,38.92823786406575,285.2,True,False,Winter,Extreme
2022-01-19,1,2022,bootstrap_clipped,0.95,270.28625629966433,309.2144941637301,38.92823786406575,285.2,True,True,Winter,Extreme
2022-01-20,1,2022,bootstrap_raw,0.8,218.43384064864094,232.2985850583008,13.864744409659863,210.98,False,False,Winter,High
2022-01-20,1,2022,bootstrap_clipped,0.8,218.43384064864094,232.2985850583008,13.864744409659863,210.98,False,True,Winter,High
2022-01-20,1,2022,bootstrap_raw,0.9,214.5473389477643,234.23204284430255,19.684703896538252,210.98,False,False,Winter,High
2022-01-20,1,2022,bootstrap_clipped,0.9,214.5473389477643,234.23204284430255,19.684703896538252,210.98,False,True,Winter,High
2022-01-20,1,2022,bootstrap_raw,0.95,211.82752475249825,235.7636004714751,23.936075718976838,210.98,False,False,Winter,High
2022-01-20,1,2022,bootstrap_clipped,0.95,211.82752475249825,235.7636004714751,23.936075718976838,210.98,False,True,Winter,High
2022-01-21,1,2022,bootstrap_raw,0.8,282.72454509456884,309.9764388452555,27.251893750686634,327.57,False,False,Winter,Extreme
2022-01-21,1,2022,bootstrap_clipped,0.8,282.72454509456884,309.9764388452555,27.251893750686634,327.57,False,True,Winter,Extreme
2022-01-21,1,2022,bootstrap_raw,0.9,276.72324786982034,313.4734166507405,36.75016878092015,327.57,False,False,Winter,Extreme
2022-01-21,1,2022,bootstrap_clipped,0.9,276.72324786982034,313.4734166507405,36.75016878092015,327.57,False,True,Winter,Extreme
2022-01-21,1,2022,bootstrap_raw,0.95,273.30085947015436,314.8624783225699,41.56161885241556,327.57,False,False,Winter,Extreme
2022-01-21,1,2022,bootstrap_clipped,0.95,273.30085947015436,314.8624783225699,41.56161885241556,327.57,False,True,Winter,Extreme
2022-01-22,1,2022,bootstrap_raw,0.8,232.88200521924966,247.64426889164966,14.762263672399996,234.16,True,False,Winter,High
2022-01-22,1,2022,bootstrap_clipped,0.8,232.88200521924966,247.64426889164966,14.762263672399996,234.16,True,True,Winter,High
2022-01-22,1,2022,bootstrap_raw,0.9,231.42203616198256,248.13240508885747,16.710368926874906,234.16,True,False,Winter,High
2022-01-22,1,2022,bootstrap_clipped,0.9,231.42203616198256,248.13240508885747,16.710368926874906,234.16,True,True,Winter,High
2022-01-22,1,2022,bootstrap_raw,0.95,230.0233909360427,249.03988790189825,19.016496965855566,234.16,True,False,Winter,High
2022-01-22,1,2022,bootstrap_clipped,0.95,230.0233909360427,249.03988790189825,19.016496965855566,234.16,True,True,Winter,High
2022-01-23,1,2022,bootstrap_raw,0.8,340.6593132832728,354.7799853812011,14.120672097928264,358.61,False,False,Winter,Extreme
2022-01-23,1,2022,bootstrap_clipped,0.8,340.6593132832728,354.7799853812011,14.120672097928264,358.61,False,True,Winter,Extreme
2022-01-23,1,2022,bootstrap_raw,0.9,338.98428787233314,357.58926451285413,18.604976640520988,358.61,False,False,Winter,Extreme
2022-01-23,1,2022,bootstrap_clipped,0.9,338.98428787233314,357.58926451285413,18.604976640520988,358.61,False,True,Winter,Extreme
2022-01-23,1,2022,bootstrap_raw,0.95,335.1247058190233,359.92884988147296,24.804144062449666,358.61,True,False,Winter,Extreme
2022-01-23,1,2022,bootstrap_clipped,0.95,335.1247058190233,359.92884988147296,24.804144062449666,358.61,True,True,Winter,Extreme
2022-01-24,1,2022,bootstrap_raw,0.8,303.7474870076681,318.6142801780659,14.866793170397784,327.76,False,False,Winter,Extreme
2022-01-24,1,2022,bootstrap_clipped,0.8,303.7474870076681,318.6142801780659,14.866793170397784,327.76,False,True,Winter,Extreme
2022-01-24,1,2022,bootstrap_raw,0.9,300.82921673469286,319.28132549674893,18.45210876205607,327.76,False,False,Winter,Extreme
2022-01-24,1,2022,bootstrap_clipped,0.9,300.82921673469286,319.28132549674893,18.45210876205607,327.76,False,True,Winter,Extreme
2022-01-24,1,2022,bootstrap_raw,0.95,297.7874265326378,320.3386139581356,22.5511874254978,327.76,False,False,Winter,Extreme
2022-01-24,1,2022,bootstrap_clipped,0.95,297.7874265326378,320.3386139581356,22.5511874254978,327.76,False,True,Winter,Extreme
2022-01-25,1,2022,bootstrap_raw,0.8,309.23834935239444,323.54773952522146,14.309390172827023,337.91,False,False,Winter,Extreme
2022-01-25,1,2022,bootstrap_clipped,0.8,309.23834935239444,323.54773952522146,14.309390172827023,337.91,False,True,Winter,Extreme
2022-01-25,1,2022,bootstrap_raw,0.9,305.0158042932609,327.1947478117816,22.178943518520725,337.91,False,False,Winter,Extreme
2022-01-25,1,2022,bootstrap_clipped,0.9,305.0158042932609,327.1947478117816,22.178943518520725,337.91,False,True,Winter,Extreme
2022-01-25,1,2022,bootstrap_raw,0.95,299.2372794291191,330.2997973087976,31.062517879678524,337.91,False,False,Winter,Extreme
2022-01-25,1,2022,bootstrap_clipped,0.95,299.2372794291191,330.2997973087976,31.062517879678524,337.91,False,True,Winter,Extreme
2022-01-26,1,2022,bootstrap_raw,0.8,298.9127133608145,317.3908926475533,18.478179286738794,330.71,False,False,Winter,Extreme
2022-01-26,1,2022,bootstrap_clipped,0.8,298.9127133608145,317.3908926475533,18.478179286738794,330.71,False,True,Winter,Extreme
2022-01-26,1,2022,bootstrap_raw,0.9,295.16349818636223,321.28666384469176,26.123165658329526,330.71,False,False,Winter,Extreme
2022-01-26,1,2022,bootstrap_clipped,0.9,295.16349818636223,321.28666384469176,26.123165658329526,330.71,False,True,Winter,Extreme
2022-01-26,1,2022,bootstrap_raw,0.95,292.63239464671295,325.64068981711165,33.008295170398696,330.71,False,False,Winter,Extreme
2022-01-26,1,2022,bootstrap_clipped,0.95,292.63239464671295,325.64068981711165,33.008295170398696,330.71,False,True,Winter,Extreme
2022-01-27,1,2022,bootstrap_raw,0.8,279.97253029324486,307.8363961414433,27.86386584819843,297.47,True,False,Winter,Extreme
2022-01-27,1,2022,bootstrap_clipped,0.8,279.97253029324486,307.8363961414433,27.86386584819843,297.47,True,True,Winter,Extreme
2022-01-27,1,2022,bootstrap_raw,0.9,277.466628389047,310.9044093240992,33.43778093505222,297.47,True,False,Winter,Extreme
2022-01-27,1,2022,bootstrap_clipped,0.9,277.466628389047,310.9044093240992,33.43778093505222,297.47,True,True,Winter,Extreme
2022-01-27,1,2022,bootstrap_raw,0.95,273.5722821408146,311.974485304989,38.40220316417441,297.47,True,False,Winter,Extreme
2022-01-27,1,2022,bootstrap_clipped,0.95,273.5722821408146,311.974485304989,38.40220316417441,297.47,True,True,Winter,Extreme
2022-01-28,1,2022,bootstrap_raw,0.8,258.89416891807593,279.69206357159277,20.797894653516835,254.19,False,False,Winter,Extreme
2022-01-28,1,2022,bootstrap_clipped,0.8,258.89416891807593,279.69206357159277,20.797894653516835,254.19,False,True,Winter,Extreme
2022-01-28,1,2022,bootstrap_raw,0.9,257.11629830665055,284.32489086069467,27.208592554044117,254.19,False,False,Winter,Extreme
2022-01-28,1,2022,bootstrap_clipped,0.9,257.11629830665055,284.32489086069467,27.208592554044117,254.19,False,True,Winter,Extreme
2022-01-28,1,2022,bootstrap_raw,0.95,254.01007085766253,287.56534345815317,33.55527260049064,254.19,True,False,Winter,Extreme
2022-01-28,1,2022,bootstrap_clipped,0.95,254.01007085766253,287.56534345815317,33.55527260049064,254.19,True,True,Winter,Extreme
2022-01-29,1,2022,bootstrap_raw,0.8,248.55537506672837,265.5209943597706,16.965619293042238,283.4,False,False,Winter,Extreme
2022-01-29,1,2022,bootstrap_clipped,0.8,248.55537506672837,265.5209943597706,16.965619293042238,283.4,False,True,Winter,Extreme
2022-01-29,1,2022,bootstrap_raw,0.9,242.04395001064586,271.6868305864968,29.64288057585094,283.4,False,False,Winter,Extreme
2022-01-29,1,2022,bootstrap_clipped,0.9,242.04395001064586,271.6868305864968,29.64288057585094,283.4,False,True,Winter,Extreme
2022-01-29,1,2022,bootstrap_raw,0.95,239.67697990983984,272.50620593246583,32.82922602262599,283.4,False,False,Winter,Extreme
2022-01-29,1,2022,bootstrap_clipped,0.95,239.67697990983984,272.50620593246583,32.82922602262599,283.4,False,True,Winter,Extreme
2022-01-30,1,2022,bootstrap_raw,0.8,298.9668421986534,318.53294731328145,19.566105114628044,319.78,False,False,Winter,Extreme
2022-01-30,1,2022,bootstrap_clipped,0.8,298.9668421986534,318.53294731328145,19.566105114628044,319.78,False,True,Winter,Extreme
2022-01-30,1,2022,bootstrap_raw,0.9,297.6296486404973,322.472017241225,24.842368600727696,319.78,True,False,Winter,Extreme
2022-01-30,1,2022,bootstrap_clipped,0.9,297.6296486404973,322.472017241225,24.842368600727696,319.78,True,True,Winter,Extreme
2022-01-30,1,2022,bootstrap_raw,0.95,296.45799120622524,326.9001985299016,30.44220732367637,319.78,True,False,Winter,Extreme
2022-01-30,1,2022,bootstrap_clipped,0.95,296.45799120622524,326.9001985299016,30.44220732367637,319.78,True,True,Winter,Extreme
2022-01-31,1,2022,bootstrap_raw,0.8,329.7512063166223,349.30454594962856,19.55333963300626,360.99,False,False,Winter,Extreme
2022-01-31,1,2022,bootstrap_clipped,0.8,329.7512063166223,349.30454594962856,19.55333963300626,360.99,False,True,Winter,Extreme
2022-01-31,1,2022,bootstrap_raw,0.9,327.6669641345313,351.68947669755255,24.022512563021223,360.99,False,False,Winter,Extreme
2022-01-31,1,2022,bootstrap_clipped,0.9,327.6669641345313,351.68947669755255,24.022512563021223,360.99,False,True,Winter,Extreme
2022-01-31,1,2022,bootstrap_raw,0.95,324.0917289368441,353.4357610195988,29.344032082754666,360.99,False,False,Winter,Extreme
2022-01-31,1,2022,bootstrap_clipped,0.95,324.0917289368441,353.4357610195988,29.344032082754666,360.99,False,True,Winter,Extreme
2022-02-01,1,2022,bootstrap_raw,0.8,216.440237102767,229.6411639996789,13.20092689691191,220.69,True,False,Winter,High
2022-02-01,1,2022,bootstrap_clipped,0.8,216.440237102767,229.6411639996789,13.20092689691191,220.69,True,True,Winter,High
2022-02-01,1,2022,bootstrap_raw,0.9,212.87636864889325,233.7469094182286,20.87054076933535,220.69,True,False,Winter,High
2022-02-01,1,2022,bootstrap_clipped,0.9,212.87636864889325,233.7469094182286,20.87054076933535,220.69,True,True,Winter,High
2022-02-01,1,2022,bootstrap_raw,0.95,211.36453457190004,239.43406005903057,28.069525487130534,220.69,True,False,Winter,High
2022-02-01,1,2022,bootstrap_clipped,0.95,211.36453457190004,239.43406005903057,28.069525487130534,220.69,True,True,Winter,High
2022-02-02,1,2022,bootstrap_raw,0.8,218.18750859650507,233.69219822147068,15.504689624965607,212.84,False,False,Winter,High
2022-02-02,1,2022,bootstrap_clipped,0.8,218.18750859650507,233.69219822147068,15.504689624965607,212.84,False,True,Winter,High
2022-02-02,1,2022,bootstrap_raw,0.9,217.08290046448744,236.77881011634778,19.695909651860347,212.84,False,False,Winter,High
2022-02-02,1,2022,bootstrap_clipped,0.9,217.08290046448744,236.77881011634778,19.695909651860347,212.84,False,True,Winter,High
2022-02-02,1,2022,bootstrap_raw,0.95,215.7573093570464,238.4077454236473,22.65043606660089,212.84,False,False,Winter,High
2022-02-02,1,2022,bootstrap_clipped,0.95,215.7573093570464,238.4077454236473,22.65043606660089,212.84,False,True,Winter,High
2022-02-03,1,2022,bootstrap_raw,0.8,212.1498777897744,227.47942056790595,15.329542778131554,144.14,False,False,Winter,High
2022-02-03,1,2022,bootstrap_clipped,0.8,212.1498777897744,227.47942056790595,15.329542778131554,144.14,False,True,Winter,High
2022-02-03,1,2022,bootstrap_raw,0.9,210.7005366800306,232.45022706587642,21.74969038584581,144.14,False,False,Winter,High
2022-02-03,1,2022,bootstrap_clipped,0.9,210.7005366800306,232.45022706587642,21.74969038584581,144.14,False,True,Winter,High
2022-02-03,1,2022,bootstrap_raw,0.95,209.86429470401595,236.8305875252793,26.96629282126335,144.14,False,False,Winter,High
2022-02-03,1,2022,bootstrap_clipped,0.95,209.86429470401595,236.8305875252793,26.96629282126335,144.14,False,True,Winter,High
2022-02-04,1,2022,bootstrap_raw,0.8,199.51498924522966,221.81630755301725,22.301318307787596,182.19,False,False,Winter,High
2022-02-04,1,2022,bootstrap_clipped,0.8,199.51498924522966,221.81630755301725,22.301318307787596,182.19,False,True,Winter,High
2022-02-04,1,2022,bootstrap_raw,0.9,198.56007840890842,223.39870618254872,24.838627773640297,182.19,False,False,Winter,High
2022-02-04,1,2022,bootstrap_clipped,0.9,198.56007840890842,223.39870618254872,24.838627773640297,182.19,False,True,Winter,High
2022-02-04,1,2022,bootstrap_raw,0.95,197.00902521264436,223.79145263477082,26.78242742212646,182.19,False,False,Winter,High
2022-02-04,1,2022,bootstrap_clipped,0.95,197.00902521264436,223.79145263477082,26.78242742212646,182.19,False,True,Winter,High
2022-02-05,1,2022,bootstrap_raw,0.8,146.08410547197403,166.7276909169678,20.64358544499376,113.89,False,False,Winter,Moderate
